"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","Country.y","Incidence"
2023-06-05,2023,NA,23,"pertussis",33,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.048046850046691
2023-06-12,2023,NA,24,"pertussis",27,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0393110591291108
2023-06-19,2023,NA,25,"pertussis",26,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0378550939761808
2023-06-26,2023,NA,26,"pertussis",22,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0320312333644607
2023-07-03,2023,NA,27,"pertussis",19,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0276633379056706
2023-07-10,2023,NA,28,"pertussis",32,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.046590884893761
2023-07-17,2023,NA,29,"pertussis",28,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0407670242820408
2023-07-24,2023,NA,30,"pertussis",33,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.048046850046691
2023-07-31,2023,NA,31,"pertussis",30,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0436789545879009
2023-08-07,2023,NA,32,"pertussis",25,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0363991288232507
2023-08-14,2023,NA,33,"pertussis",33,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.048046850046691
2023-08-21,2023,NA,34,"pertussis",29,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0422229894349709
2023-08-28,2023,NA,35,"pertussis",18,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0262073727527405
2023-09-04,2023,NA,36,"pertussis",31,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0451349197408309
2023-09-11,2023,NA,37,"pertussis",30,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0436789545879009
2023-09-18,2023,NA,38,"pertussis",38,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0553266758113411
2023-09-25,2023,NA,39,"pertussis",43,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0626065015759913
2023-10-02,2023,NA,40,"pertussis",43,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0626065015759913
2023-10-09,2023,NA,41,"pertussis",31,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0451349197408309
2023-10-16,2023,NA,42,"pertussis",38,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0553266758113411
2023-10-23,2023,NA,43,"pertussis",35,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.050958780352551
2023-10-30,2023,NA,44,"pertussis",43,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0626065015759913
2023-11-06,2023,NA,45,"pertussis",35,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.050958780352551
2023-11-13,2023,NA,46,"pertussis",54,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0786221182582216
2023-11-20,2023,NA,47,"pertussis",54,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0786221182582216
2023-11-27,2023,NA,48,"pertussis",59,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.0859019440228718
2023-12-04,2023,NA,49,"pertussis",88,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.128124933457843
2023-12-11,2023,NA,50,"pertussis",169,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.246058110845175
2023-12-18,2023,NA,51,"pertussis",160,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.232954424468805
2023-12-25,2023,NA,52,"pertussis",127,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",0.184907574422114
2024-01-01,2024,NA,1,"pertussis",167,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.241545224682367
2024-01-08,2024,NA,2,"pertussis",227,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.328327940137109
2024-01-15,2024,NA,3,"pertussis",267,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.386183083773604
2024-01-22,2024,NA,4,"pertussis",345,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.49900061386477
2024-01-29,2024,NA,5,"pertussis",457,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.660995016046956
2024-02-05,2024,NA,6,"pertussis",442,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.63929933718327
2024-02-12,2024,NA,7,"pertussis",426,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.616157279728672
2024-02-19,2024,NA,8,"pertussis",388,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.561194893274002
2024-02-26,2024,NA,9,"pertussis",487,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.704386373774327
2024-03-04,2024,NA,10,"pertussis",477,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.689922587865203
2024-03-11,2024,NA,11,"pertussis",635,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.918450405229359
2024-03-18,2024,NA,12,"pertussis",826,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",1.19470871609362
2024-03-25,2024,NA,13,"pertussis",628,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.908325755092972
2024-04-01,2024,NA,14,"pertussis",599,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",0.866380775956513
2024-04-08,2024,NA,15,"pertussis",878,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",1.26992040282107
2024-04-15,2024,NA,16,"pertussis",819,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",69138191.5,691.381915,"United Kingdom",1.18458406595724
2024-04-22,2024,NA,17,"pertussis",981,"https://assets.publishing.service.gov.uk/media/66619a241669db82a64c1b6d/NOIDS-weekly-report-week22_2024.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",1.41889739768504
2024-04-29,2024,NA,18,"pertussis",1121,"https://assets.publishing.service.gov.uk/media/667448437d0f95cd08d0dbd4/NOIDS-weekly-report-2024-week-24.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",1.62139040041277
2024-05-06,2024,NA,19,"pertussis",1165,"https://assets.publishing.service.gov.uk/media/667448437d0f95cd08d0dbd4/NOIDS-weekly-report-2024-week-24.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",1.68503105841292
2024-05-13,2024,NA,20,"pertussis",1880,"https://assets.publishing.service.gov.uk/media/667448437d0f95cd08d0dbd4/NOIDS-weekly-report-2024-week-24.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",2.71919175091527
2024-05-20,2024,NA,21,"pertussis",1578,"https://assets.publishing.service.gov.uk/media/667d98465b0d63b556a4b467/NOIDS-weekly-report-2024-week-25.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",2.28238541645973
2024-05-27,2024,NA,22,"pertussis",1089,"https://assets.publishing.service.gov.uk/media/667d98465b0d63b556a4b467/NOIDS-weekly-report-2024-week-25.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",1.57510628550358
2024-06-03,2024,NA,23,"pertussis",1230,"https://assets.publishing.service.gov.uk/media/667d98465b0d63b556a4b467/NOIDS-weekly-report-2024-week-25.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",1.77904566682222
2024-06-10,2024,NA,24,"pertussis",1259,"https://assets.publishing.service.gov.uk/media/667d98465b0d63b556a4b467/NOIDS-weekly-report-2024-week-25.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",1.82099064595868
2024-06-17,2024,NA,25,"pertussis",974,"https://assets.publishing.service.gov.uk/media/667d98465b0d63b556a4b467/NOIDS-weekly-report-2024-week-25.pdf","GB","Projection",69138191.5,691.381915,"United Kingdom",1.40877274754865
2024-06-24,2024,NA,26,"pertussis",1018,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",1.4724134055488
2024-07-01,2024,NA,27,"pertussis",927,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",1.34079295377577
2024-07-08,2024,NA,28,"pertussis",826,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",1.19470871609362
2024-07-15,2024,NA,29,"pertussis",581,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.84034596132009
2024-07-22,2024,NA,30,"pertussis",672,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.971966413093116
2024-07-29,2024,NA,31,"pertussis",497,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.718850159683451
2024-08-05,2024,NA,32,"pertussis",357,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.516357156955718
2024-08-12,2024,NA,33,"pertussis",488,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.705832752365239
2024-08-19,2024,NA,34,"pertussis",248,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.358701890546269
2024-08-26,2024,NA,35,"pertussis",239,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.345684483228058
2024-09-02,2024,NA,36,"pertussis",292,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.422342548546414
2024-09-09,2024,NA,37,"pertussis",224,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.323988804364372
2024-09-16,2024,NA,38,"pertussis",309,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.446930984591924
2024-09-23,2024,NA,39,"pertussis",361,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.522142671319368
2024-09-30,2024,NA,40,"pertussis",264,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.381843948000867
2024-10-07,2024,NA,41,"pertussis",233,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.337006211682584
2024-10-14,2024,NA,42,"pertussis",323,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.467180284864697
2024-10-21,2024,NA,43,"pertussis",288,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.416557034182764
2024-10-28,2024,NA,44,"pertussis",233,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.337006211682584
2024-11-04,2024,NA,45,"pertussis",262,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.378951190819042
2024-11-11,2024,NA,46,"pertussis",142,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.205385759909557
2024-11-18,2024,NA,47,"pertussis",253,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.365933783500831
2024-11-25,2024,NA,48,"pertussis",235,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.339898968864408
2024-12-02,2024,NA,49,"pertussis",210,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.303739504091599
2024-12-09,2024,NA,50,"pertussis",205,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.296507611137037
2024-12-16,2024,NA,51,"pertussis",171,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.247330739046016
2024-12-23,2024,NA,52,"pertussis",114,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.164887159364011
2024-12-30,2024,NA,1,"pertussis",118,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69138191.5,691.381915,"United Kingdom",0.17067267372766
2025-01-06,2025,NA,2,"pertussis",122,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.175410013537987
2025-01-13,2025,NA,3,"pertussis",121,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.173972226541774
2025-01-20,2025,NA,4,"pertussis",144,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.207041327454673
2025-01-27,2025,NA,5,"pertussis",74,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.106396237719762
2025-02-03,2025,NA,6,"pertussis",105,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.150967634602366
2025-02-10,2025,NA,7,"pertussis",104,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.149529847606153
2025-02-17,2025,NA,8,"pertussis",107,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.153843208594792
2025-02-24,2025,NA,9,"pertussis",84,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.120774107681892
2025-03-03,2025,NA,10,"pertussis",94,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.135151977644023
2025-03-10,2025,NA,11,"pertussis",68,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.0977695157424844
2025-03-17,2025,NA,12,"pertussis",51,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.0733271368068633
2025-03-24,2025,NA,13,"pertussis",66,"https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks","GB","Projection",69551331.5,695.513315,"United Kingdom",0.0948939417500584
2015-01-04,2015,NA,1,"Pertussis",153,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=01&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0469143113613892
2015-01-11,2015,NA,2,"Pertussis",161,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=02&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0493673472495664
2015-01-18,2015,NA,3,"Pertussis",129,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=03&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0395552036968575
2015-01-25,2015,NA,4,"Pertussis",211,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=04&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.064698821550674
2015-02-01,2015,NA,5,"Pertussis",219,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=05&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0671518574388512
2015-02-08,2015,NA,6,"Pertussis",159,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=06&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0487540882775221
2015-02-15,2015,NA,7,"Pertussis",185,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=07&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.056726454914098
2015-02-22,2015,NA,8,"Pertussis",130,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=08&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0398618331828797
2015-03-01,2015,NA,9,"Pertussis",158,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=09&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0484474587914999
2015-03-08,2015,NA,10,"Pertussis",135,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=10&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0413949806129905
2015-03-15,2015,NA,11,"Pertussis",139,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=11&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0426214985570791
2015-03-22,2015,NA,12,"Pertussis",124,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=12&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0380220562667468
2015-03-29,2015,NA,13,"Pertussis",143,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=13&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0438480165011677
2015-04-05,2015,NA,14,"Pertussis",136,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=14&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0417016100990126
2015-04-12,2015,NA,15,"Pertussis",152,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=15&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.046607681875367
2015-04-19,2015,NA,16,"Pertussis",132,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=16&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.040475092154924
2015-04-26,2015,NA,17,"Pertussis",187,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=17&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0573397138861423
2015-05-03,2015,NA,18,"Pertussis",194,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=18&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0594861202882974
2015-05-10,2015,NA,19,"Pertussis",194,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=19&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0594861202882974
2015-05-17,2015,NA,20,"Pertussis",143,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=20&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0438480165011677
2015-05-24,2015,NA,21,"Pertussis",195,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=21&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0597927497743196
2015-05-31,2015,NA,22,"Pertussis",119,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=22&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.036488908836636
2015-06-07,2015,NA,23,"Pertussis",140,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=23&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0429281280431012
2015-06-14,2015,NA,24,"Pertussis",118,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=24&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0361822793506139
2015-06-21,2015,NA,25,"Pertussis",137,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=25&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0420082395850348
2015-06-28,2015,NA,26,"Pertussis",93,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=26&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0285165422000601
2015-07-05,2015,NA,27,"Pertussis",270,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=27&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0827899612259809
2015-07-12,2015,NA,28,"Pertussis",182,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=28&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0558065664560316
2015-07-19,2015,NA,29,"Pertussis",150,"https://wonder.cdc.gov/nndss/nndss_weekly_tables_2015.asp?mmwr_year=2015&mmwr_week=29&mmwr_table=2I&request=Submit","US","Interpolation",326126496.5,3261.264965,"United States of America",0.0459944229033227
