Date,Year,Month,Disease,Cases,URL,Country,source_sheet,reporting_frequency,period_start,period_end,interval_days,period_midpoint,config_key,iso3,Week
2021-03-07,2021,,Pertussis,6,https://wonder.cdc.gov/nndss/static/2021/10/2021-10-table1z.html,US,US,weekly,2021-03-07,2021-03-14,7.0,2021-03-10 12:00:00,United_States,USA,10.0
2021-03-14,2021,,Pertussis,2,https://wonder.cdc.gov/nndss/static/2021/11/2021-11-table1z.html,US,US,weekly,2021-03-14,2021-03-21,7.0,2021-03-17 12:00:00,United_States,USA,11.0
2021-03-21,2021,,Pertussis,7,https://wonder.cdc.gov/nndss/static/2021/12/2021-12-table1z.html,US,US,weekly,2021-03-21,2021-03-28,7.0,2021-03-24 12:00:00,United_States,USA,12.0
2021-03-28,2021,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2021/13/2021-13-table1z.html,US,US,weekly,2021-03-28,2021-04-04,7.0,2021-03-31 12:00:00,United_States,USA,13.0
2021-04-04,2021,,Pertussis,3,https://wonder.cdc.gov/nndss/static/2021/14/2021-14-table1z.html,US,US,weekly,2021-04-04,2021-04-11,7.0,2021-04-07 12:00:00,United_States,USA,14.0
2021-04-11,2021,,Pertussis,5,https://wonder.cdc.gov/nndss/static/2021/15/2021-15-table1z.html,US,US,weekly,2021-04-11,2021-04-18,7.0,2021-04-14 12:00:00,United_States,USA,15.0
2021-04-18,2021,,Pertussis,3,https://wonder.cdc.gov/nndss/static/2021/16/2021-16-table1z.html,US,US,weekly,2021-04-18,2021-04-25,7.0,2021-04-21 12:00:00,United_States,USA,16.0
2021-04-25,2021,,Pertussis,10,https://wonder.cdc.gov/nndss/static/2021/17/2021-17-table1z.html,US,US,weekly,2021-04-25,2021-05-02,7.0,2021-04-28 12:00:00,United_States,USA,17.0
2021-05-02,2021,,Pertussis,8,https://wonder.cdc.gov/nndss/static/2021/18/2021-18-table1z.html,US,US,weekly,2021-05-02,2021-05-09,7.0,2021-05-05 12:00:00,United_States,USA,18.0
2021-05-09,2021,,Pertussis,14,https://wonder.cdc.gov/nndss/static/2021/19/2021-19-table1z.html,US,US,weekly,2021-05-09,2021-05-16,7.0,2021-05-12 12:00:00,United_States,USA,19.0
2021-05-16,2021,,Pertussis,9,https://wonder.cdc.gov/nndss/static/2021/20/2021-20-table1z.html,US,US,weekly,2021-05-16,2021-05-23,7.0,2021-05-19 12:00:00,United_States,USA,20.0
2021-05-23,2021,,Pertussis,10,https://wonder.cdc.gov/nndss/static/2021/21/2021-21-table1z.html,US,US,weekly,2021-05-23,2021-05-30,7.0,2021-05-26 12:00:00,United_States,USA,21.0
2021-05-30,2021,,Pertussis,16,https://wonder.cdc.gov/nndss/static/2021/22/2021-22-table1z.html,US,US,weekly,2021-05-30,2021-06-06,7.0,2021-06-02 12:00:00,United_States,USA,22.0
2021-06-06,2021,,Pertussis,16,https://wonder.cdc.gov/nndss/static/2021/23/2021-23-table1z.html,US,US,weekly,2021-06-06,2021-06-13,7.0,2021-06-09 12:00:00,United_States,USA,23.0
2021-06-13,2021,,Pertussis,11,https://wonder.cdc.gov/nndss/static/2021/24/2021-24-table1z.html,US,US,weekly,2021-06-13,2021-06-20,7.0,2021-06-16 12:00:00,United_States,USA,24.0
2021-06-20,2021,,Pertussis,17,https://wonder.cdc.gov/nndss/static/2021/25/2021-25-table1z.html,US,US,weekly,2021-06-20,2021-06-27,7.0,2021-06-23 12:00:00,United_States,USA,25.0
2021-06-27,2021,,Pertussis,9,https://wonder.cdc.gov/nndss/static/2021/26/2021-26-table1z.html,US,US,weekly,2021-06-27,2021-07-04,7.0,2021-06-30 12:00:00,United_States,USA,26.0
2021-07-04,2021,,Pertussis,8,https://wonder.cdc.gov/nndss/static/2021/27/2021-27-table1z.html,US,US,weekly,2021-07-04,2021-07-11,7.0,2021-07-07 12:00:00,United_States,USA,27.0
2021-07-11,2021,,Pertussis,11,https://wonder.cdc.gov/nndss/static/2021/28/2021-28-table1z.html,US,US,weekly,2021-07-11,2021-07-18,7.0,2021-07-14 12:00:00,United_States,USA,28.0
2021-07-18,2021,,Pertussis,13,https://wonder.cdc.gov/nndss/static/2021/29/2021-29-table1z.html,US,US,weekly,2021-07-18,2021-07-25,7.0,2021-07-21 12:00:00,United_States,USA,29.0
2021-07-25,2021,,Pertussis,4,https://wonder.cdc.gov/nndss/static/2021/30/2021-30-table1z.html,US,US,weekly,2021-07-25,2021-08-01,7.0,2021-07-28 12:00:00,United_States,USA,30.0
2021-08-01,2021,,Pertussis,19,https://wonder.cdc.gov/nndss/static/2021/31/2021-31-table1z.html,US,US,weekly,2021-08-01,2021-08-08,7.0,2021-08-04 12:00:00,United_States,USA,31.0
2021-08-08,2021,,Pertussis,6,https://wonder.cdc.gov/nndss/static/2021/32/2021-32-table1z.html,US,US,weekly,2021-08-08,2021-08-15,7.0,2021-08-11 12:00:00,United_States,USA,32.0
2021-08-15,2021,,Pertussis,18,https://wonder.cdc.gov/nndss/static/2021/33/2021-33-table1z.html,US,US,weekly,2021-08-15,2021-08-22,7.0,2021-08-18 12:00:00,United_States,USA,33.0
2021-08-22,2021,,Pertussis,15,https://wonder.cdc.gov/nndss/static/2021/34/2021-34-table1z.html,US,US,weekly,2021-08-22,2021-08-29,7.0,2021-08-25 12:00:00,United_States,USA,34.0
2021-08-29,2021,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2021/35/2021-35-table1z.html,US,US,weekly,2021-08-29,2021-09-05,7.0,2021-09-01 12:00:00,United_States,USA,35.0
2021-09-05,2021,,Pertussis,10,https://wonder.cdc.gov/nndss/static/2021/36/2021-36-table1z.html,US,US,weekly,2021-09-05,2021-09-12,7.0,2021-09-08 12:00:00,United_States,USA,36.0
2021-09-12,2021,,Pertussis,20,https://wonder.cdc.gov/nndss/static/2021/37/2021-37-table1z.html,US,US,weekly,2021-09-12,2021-09-19,7.0,2021-09-15 12:00:00,United_States,USA,37.0
2021-09-19,2021,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2021/38/2021-38-table1z.html,US,US,weekly,2021-09-19,2021-09-26,7.0,2021-09-22 12:00:00,United_States,USA,38.0
2021-09-26,2021,,Pertussis,16,https://wonder.cdc.gov/nndss/static/2021/39/2021-39-table1z.html,US,US,weekly,2021-09-26,2021-10-03,7.0,2021-09-29 12:00:00,United_States,USA,39.0
2021-10-03,2021,,Pertussis,13,https://wonder.cdc.gov/nndss/static/2021/40/2021-40-table1z.html,US,US,weekly,2021-10-03,2021-10-10,7.0,2021-10-06 12:00:00,United_States,USA,40.0
2021-10-10,2021,,Pertussis,17,https://wonder.cdc.gov/nndss/static/2021/41/2021-41-table1z.html,US,US,weekly,2021-10-10,2021-10-17,7.0,2021-10-13 12:00:00,United_States,USA,41.0
2021-10-17,2021,,Pertussis,13,https://wonder.cdc.gov/nndss/static/2021/42/2021-42-table1z.html,US,US,weekly,2021-10-17,2021-10-24,7.0,2021-10-20 12:00:00,United_States,USA,42.0
2021-10-24,2021,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2021/43/2021-43-table1z.html,US,US,weekly,2021-10-24,2021-10-31,7.0,2021-10-27 12:00:00,United_States,USA,43.0
2021-10-31,2021,,Pertussis,15,https://wonder.cdc.gov/nndss/static/2021/44/2021-44-table1z.html,US,US,weekly,2021-10-31,2021-11-07,7.0,2021-11-03 12:00:00,United_States,USA,44.0
2021-11-07,2021,,Pertussis,11,https://wonder.cdc.gov/nndss/static/2021/45/2021-45-table1z.html,US,US,weekly,2021-11-07,2021-11-14,7.0,2021-11-10 12:00:00,United_States,USA,45.0
2021-11-14,2021,,Pertussis,10,https://wonder.cdc.gov/nndss/static/2021/46/2021-46-table1z.html,US,US,weekly,2021-11-14,2021-11-21,7.0,2021-11-17 12:00:00,United_States,USA,46.0
2021-11-21,2021,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2021/47/2021-47-table1z.html,US,US,weekly,2021-11-21,2021-11-28,7.0,2021-11-24 12:00:00,United_States,USA,47.0
2021-11-28,2021,,Pertussis,14,https://wonder.cdc.gov/nndss/static/2021/48/2021-48-table1z.html,US,US,weekly,2021-11-28,2021-12-05,7.0,2021-12-01 12:00:00,United_States,USA,48.0
2021-12-05,2021,,Pertussis,14,https://wonder.cdc.gov/nndss/static/2021/49/2021-49-table1z.html,US,US,weekly,2021-12-05,2021-12-12,7.0,2021-12-08 12:00:00,United_States,USA,49.0
2021-12-12,2021,,Pertussis,18,https://wonder.cdc.gov/nndss/static/2021/50/2021-50-table1z.html,US,US,weekly,2021-12-12,2021-12-19,7.0,2021-12-15 12:00:00,United_States,USA,50.0
2021-12-19,2021,,Pertussis,9,https://wonder.cdc.gov/nndss/static/2021/51/2021-51-table1z.html,US,US,weekly,2021-12-19,2021-12-26,7.0,2021-12-22 12:00:00,United_States,USA,51.0
2021-12-26,2021,,Pertussis,7,https://wonder.cdc.gov/nndss/static/2021/52/2021-52-table1z.html,US,US,weekly,2021-12-26,2022-01-02,7.0,2021-12-29 12:00:00,United_States,USA,52.0
2022-01-02,2022,,Pertussis,5,https://wonder.cdc.gov/nndss/static/2022/01/2022-01-table1z.html,US,US,weekly,2022-01-02,2022-01-09,7.0,2022-01-05 12:00:00,United_States,USA,1.0
2022-01-09,2022,,Pertussis,2,https://wonder.cdc.gov/nndss/static/2022/02/2022-02-table1z.html,US,US,weekly,2022-01-09,2022-01-16,7.0,2022-01-12 12:00:00,United_States,USA,2.0
2022-01-16,2022,,Pertussis,7,https://wonder.cdc.gov/nndss/static/2022/03/2022-03-table1z.html,US,US,weekly,2022-01-16,2022-01-23,7.0,2022-01-19 12:00:00,United_States,USA,3.0
2022-01-23,2022,,Pertussis,4,https://wonder.cdc.gov/nndss/static/2022/04/2022-04-table1z.html,US,US,weekly,2022-01-23,2022-01-30,7.0,2022-01-26 12:00:00,United_States,USA,4.0
2022-01-30,2022,,Pertussis,8,https://wonder.cdc.gov/nndss/static/2022/05/2022-05-table1z.html,US,US,weekly,2022-01-30,2022-02-06,7.0,2022-02-02 12:00:00,United_States,USA,5.0
2022-02-06,2022,,Pertussis,14,https://wonder.cdc.gov/nndss/static/2022/06/2022-06-table1z.html,US,US,weekly,2022-02-06,2022-02-13,7.0,2022-02-09 12:00:00,United_States,USA,6.0
2022-02-13,2022,,Pertussis,4,https://wonder.cdc.gov/nndss/static/2022/07/2022-07-table1z.html,US,US,weekly,2022-02-13,2022-02-20,7.0,2022-02-16 12:00:00,United_States,USA,7.0
2022-02-20,2022,,Pertussis,4,https://wonder.cdc.gov/nndss/static/2022/08/2022-08-table1z.html,US,US,weekly,2022-02-20,2022-02-27,7.0,2022-02-23 12:00:00,United_States,USA,8.0
2022-02-27,2022,,Pertussis,3,https://wonder.cdc.gov/nndss/static/2022/09/2022-09-table1z.html,US,US,weekly,2022-02-27,2022-03-06,7.0,2022-03-02 12:00:00,United_States,USA,9.0
2022-03-06,2022,,Pertussis,1,https://wonder.cdc.gov/nndss/static/2022/10/2022-10-table1z.html,US,US,weekly,2022-03-06,2022-03-13,7.0,2022-03-09 12:00:00,United_States,USA,10.0
2022-03-13,2022,,Pertussis,3,https://wonder.cdc.gov/nndss/static/2022/11/2022-11-table1z.html,US,US,weekly,2022-03-13,2022-03-20,7.0,2022-03-16 12:00:00,United_States,USA,11.0
2022-03-20,2022,,Pertussis,16,https://wonder.cdc.gov/nndss/static/2022/12/2022-12-table1z.html,US,US,weekly,2022-03-20,2022-03-27,7.0,2022-03-23 12:00:00,United_States,USA,12.0
2022-03-27,2022,,Pertussis,9,https://wonder.cdc.gov/nndss/static/2022/13/2022-13-table1z.html,US,US,weekly,2022-03-27,2022-04-03,7.0,2022-03-30 12:00:00,United_States,USA,13.0
2022-04-03,2022,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2022/14/2022-14-table1z.html,US,US,weekly,2022-04-03,2022-04-10,7.0,2022-04-06 12:00:00,United_States,USA,14.0
2022-04-10,2022,,Pertussis,6,https://wonder.cdc.gov/nndss/static/2022/15/2022-15-table1z.html,US,US,weekly,2022-04-10,2022-04-17,7.0,2022-04-13 12:00:00,United_States,USA,15.0
2022-04-17,2022,,Pertussis,6,https://wonder.cdc.gov/nndss/static/2022/16/2022-16-table1z.html,US,US,weekly,2022-04-17,2022-04-24,7.0,2022-04-20 12:00:00,United_States,USA,16.0
2022-04-24,2022,,Pertussis,10,https://wonder.cdc.gov/nndss/static/2022/17/2022-17-table1z.html,US,US,weekly,2022-04-24,2022-05-01,7.0,2022-04-27 12:00:00,United_States,USA,17.0
2022-05-01,2022,,Pertussis,13,https://wonder.cdc.gov/nndss/static/2022/18/2022-18-table1z.html,US,US,weekly,2022-05-01,2022-05-08,7.0,2022-05-04 12:00:00,United_States,USA,18.0
2022-05-08,2022,,Pertussis,11,https://wonder.cdc.gov/nndss/static/2022/19/2022-19-table1z.html,US,US,weekly,2022-05-08,2022-05-15,7.0,2022-05-11 12:00:00,United_States,USA,19.0
2022-05-15,2022,,Pertussis,20,https://wonder.cdc.gov/nndss/static/2022/20/2022-20-table1z.html,US,US,weekly,2022-05-15,2022-05-22,7.0,2022-05-18 12:00:00,United_States,USA,20.0
2022-05-22,2022,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2022/21/2022-21-table1z.html,US,US,weekly,2022-05-22,2022-05-29,7.0,2022-05-25 12:00:00,United_States,USA,21.0
2022-05-29,2022,,Pertussis,13,https://wonder.cdc.gov/nndss/static/2022/22/2022-22-table1z.html,US,US,weekly,2022-05-29,2022-06-05,7.0,2022-06-01 12:00:00,United_States,USA,22.0
2022-06-05,2022,,Pertussis,17,https://wonder.cdc.gov/nndss/static/2022/23/2022-23-table1z.html,US,US,weekly,2022-06-05,2022-06-12,7.0,2022-06-08 12:00:00,United_States,USA,23.0
2022-06-12,2022,,Pertussis,14,https://wonder.cdc.gov/nndss/static/2022/24/2022-24-table1z.html,US,US,weekly,2022-06-12,2022-06-19,7.0,2022-06-15 12:00:00,United_States,USA,24.0
2022-06-19,2022,,Pertussis,24,https://wonder.cdc.gov/nndss/static/2022/25/2022-25-table1z.html,US,US,weekly,2022-06-19,2022-06-26,7.0,2022-06-22 12:00:00,United_States,USA,25.0
2022-06-26,2022,,Pertussis,15,https://wonder.cdc.gov/nndss/static/2022/26/2022-26-table1z.html,US,US,weekly,2022-06-26,2022-07-03,7.0,2022-06-29 12:00:00,United_States,USA,26.0
2022-07-03,2022,,Pertussis,6,https://wonder.cdc.gov/nndss/static/2022/27/2022-27-table1z.html,US,US,weekly,2022-07-03,2022-07-10,7.0,2022-07-06 12:00:00,United_States,USA,27.0
2022-07-10,2022,,Pertussis,12,https://wonder.cdc.gov/nndss/static/2022/28/2022-28-table1z.html,US,US,weekly,2022-07-10,2022-07-17,7.0,2022-07-13 12:00:00,United_States,USA,28.0
2022-07-17,2022,,Pertussis,7,https://wonder.cdc.gov/nndss/static/2022/29/2022-29-table1z.html,US,US,weekly,2022-07-17,2022-07-24,7.0,2022-07-20 12:00:00,United_States,USA,29.0
2022-07-24,2022,,Pertussis,17,https://wonder.cdc.gov/nndss/static/2022/30/2022-30-table1z.html,US,US,weekly,2022-07-24,2022-07-31,7.0,2022-07-27 12:00:00,United_States,USA,30.0
2022-07-31,2022,,Pertussis,29,https://wonder.cdc.gov/nndss/static/2022/31/2022-31-table1z.html,US,US,weekly,2022-07-31,2022-08-07,7.0,2022-08-03 12:00:00,United_States,USA,31.0
2022-08-07,2022,,Pertussis,24,https://wonder.cdc.gov/nndss/static/2022/32/2022-32-table1z.html,US,US,weekly,2022-08-07,2022-08-14,7.0,2022-08-10 12:00:00,United_States,USA,32.0
2022-08-14,2022,,Pertussis,25,https://wonder.cdc.gov/nndss/static/2022/33/2022-33-table1z.html,US,US,weekly,2022-08-14,2022-08-21,7.0,2022-08-17 12:00:00,United_States,USA,33.0
2022-08-21,2022,,Pertussis,20,https://wonder.cdc.gov/nndss/static/2022/34/2022-34-table1z.html,US,US,weekly,2022-08-21,2022-08-28,7.0,2022-08-24 12:00:00,United_States,USA,34.0
2022-08-28,2022,,Pertussis,29,https://wonder.cdc.gov/nndss/static/2022/35/2022-35-table1z.html,US,US,weekly,2022-08-28,2022-09-04,7.0,2022-08-31 12:00:00,United_States,USA,35.0
2022-09-04,2022,,Pertussis,18,https://wonder.cdc.gov/nndss/static/2022/36/2022-36-table1z.html,US,US,weekly,2022-09-04,2022-09-11,7.0,2022-09-07 12:00:00,United_States,USA,36.0
2022-09-11,2022,,Pertussis,11,https://wonder.cdc.gov/nndss/static/2022/37/2022-37-table1z.html,US,US,weekly,2022-09-11,2022-09-18,7.0,2022-09-14 12:00:00,United_States,USA,37.0
2022-09-18,2022,,Pertussis,17,https://wonder.cdc.gov/nndss/static/2022/38/2022-38-table1z.html,US,US,weekly,2022-09-18,2022-09-25,7.0,2022-09-21 12:00:00,United_States,USA,38.0
2022-09-25,2022,,Pertussis,13,https://wonder.cdc.gov/nndss/static/2022/39/2022-39-table1z.html,US,US,weekly,2022-09-25,2022-10-02,7.0,2022-09-28 12:00:00,United_States,USA,39.0
2022-10-02,2022,,Pertussis,19,https://wonder.cdc.gov/nndss/static/2022/40/2022-40-table1z.html,US,US,weekly,2022-10-02,2022-10-09,7.0,2022-10-05 12:00:00,United_States,USA,40.0
2022-10-09,2022,,Pertussis,28,https://wonder.cdc.gov/nndss/static/2022/41/2022-41-table1z.html,US,US,weekly,2022-10-09,2022-10-16,7.0,2022-10-12 12:00:00,United_States,USA,41.0
2022-10-16,2022,,Pertussis,23,https://wonder.cdc.gov/nndss/static/2022/42/2022-42-table1z.html,US,US,weekly,2022-10-16,2022-10-23,7.0,2022-10-19 12:00:00,United_States,USA,42.0
2022-10-23,2022,,Pertussis,28,https://wonder.cdc.gov/nndss/static/2022/43/2022-43-table1z.html,US,US,weekly,2022-10-23,2022-10-30,7.0,2022-10-26 12:00:00,United_States,USA,43.0
2022-10-30,2022,,Pertussis,36,https://wonder.cdc.gov/nndss/static/2022/44/2022-44-table1z.html,US,US,weekly,2022-10-30,2022-11-06,7.0,2022-11-02 12:00:00,United_States,USA,44.0
2022-11-06,2022,,Pertussis,40,https://wonder.cdc.gov/nndss/static/2022/45/2022-45-table1z.html,US,US,weekly,2022-11-06,2022-11-13,7.0,2022-11-09 12:00:00,United_States,USA,45.0
2022-11-13,2022,,Pertussis,46,https://wonder.cdc.gov/nndss/static/2022/46/2022-46-table1z.html,US,US,weekly,2022-11-13,2022-11-20,7.0,2022-11-16 12:00:00,United_States,USA,46.0
2022-11-20,2022,,Pertussis,28,https://wonder.cdc.gov/nndss/static/2022/47/2022-47-table1z.html,US,US,weekly,2022-11-20,2022-11-27,7.0,2022-11-23 12:00:00,United_States,USA,47.0
2022-11-27,2022,,Pertussis,21,https://wonder.cdc.gov/nndss/static/2022/48/2022-48-table1z.html,US,US,weekly,2022-11-27,2022-12-04,7.0,2022-11-30 12:00:00,United_States,USA,48.0
2022-12-04,2022,,Pertussis,40,https://wonder.cdc.gov/nndss/static/2022/49/2022-49-table1z.html,US,US,weekly,2022-12-04,2022-12-11,7.0,2022-12-07 12:00:00,United_States,USA,49.0
2022-12-11,2022,,Pertussis,32,https://wonder.cdc.gov/nndss/static/2022/50/2022-50-table1z.html,US,US,weekly,2022-12-11,2022-12-18,7.0,2022-12-14 12:00:00,United_States,USA,50.0
2022-12-18,2022,,Pertussis,37,https://wonder.cdc.gov/nndss/static/2022/51/2022-51-table1z.html,US,US,weekly,2022-12-18,2022-12-25,7.0,2022-12-21 12:00:00,United_States,USA,51.0
2022-12-25,2022,,Pertussis,3,https://wonder.cdc.gov/nndss/static/2022/52/2022-52-table1z.html,US,US,weekly,2022-12-25,2023-01-01,7.0,2022-12-28 12:00:00,United_States,USA,52.0
2023-01-01,2023,,Pertussis,18,https://wonder.cdc.gov/nndss/static/2023/01/2023-01-table990.html,US,US,weekly,2023-01-01,2023-01-08,7.0,2023-01-04 12:00:00,United_States,USA,1.0
2023-01-08,2023,,Pertussis,15,https://wonder.cdc.gov/nndss/static/2023/02/2023-02-table990.html,US,US,weekly,2023-01-08,2023-01-15,7.0,2023-01-11 12:00:00,United_States,USA,2.0
2023-01-15,2023,,Pertussis,36,https://wonder.cdc.gov/nndss/static/2023/03/2023-03-table990.html,US,US,weekly,2023-01-15,2023-01-22,7.0,2023-01-18 12:00:00,United_States,USA,3.0
2023-01-22,2023,,Pertussis,29,https://wonder.cdc.gov/nndss/static/2023/04/2023-04-table990.html,US,US,weekly,2023-01-22,2023-01-29,7.0,2023-01-25 12:00:00,United_States,USA,4.0
2023-01-29,2023,,Pertussis,35,https://wonder.cdc.gov/nndss/static/2023/05/2023-05-table990.html,US,US,weekly,2023-01-29,2023-02-05,7.0,2023-02-01 12:00:00,United_States,USA,5.0
2023-02-05,2023,,Pertussis,28,https://wonder.cdc.gov/nndss/static/2023/06/2023-06-table990.html,US,US,weekly,2023-02-05,2023-02-12,7.0,2023-02-08 12:00:00,United_States,USA,6.0
2023-02-12,2023,,Pertussis,33,https://wonder.cdc.gov/nndss/static/2023/07/2023-07-table990.html,US,US,weekly,2023-02-12,2023-02-19,7.0,2023-02-15 12:00:00,United_States,USA,7.0
2023-02-19,2023,,Pertussis,41,https://wonder.cdc.gov/nndss/static/2023/08/2023-08-table990.html,US,US,weekly,2023-02-19,2023-02-26,7.0,2023-02-22 12:00:00,United_States,USA,8.0
2023-02-26,2023,,Pertussis,58,https://wonder.cdc.gov/nndss/static/2023/09/2023-09-table990.html,US,US,weekly,2023-02-26,2023-03-05,7.0,2023-03-01 12:00:00,United_States,USA,9.0
2023-03-05,2023,,Pertussis,52,https://wonder.cdc.gov/nndss/static/2023/10/2023-10-table990.html,US,US,weekly,2023-03-05,2023-03-12,7.0,2023-03-08 12:00:00,United_States,USA,10.0
2023-03-12,2023,,Pertussis,44,https://wonder.cdc.gov/nndss/static/2023/11/2023-11-table990.html,US,US,weekly,2023-03-12,2023-03-19,7.0,2023-03-15 12:00:00,United_States,USA,11.0
2023-03-19,2023,,Pertussis,53,https://wonder.cdc.gov/nndss/static/2023/12/2023-12-table990.html,US,US,weekly,2023-03-19,2023-03-26,7.0,2023-03-22 12:00:00,United_States,USA,12.0
2023-03-26,2023,,Pertussis,43,https://wonder.cdc.gov/nndss/static/2023/13/2023-13-table990.html,US,US,weekly,2023-03-26,2023-04-02,7.0,2023-03-29 12:00:00,United_States,USA,13.0
2023-04-02,2023,,Pertussis,53,https://wonder.cdc.gov/nndss/static/2023/14/2023-14-table990.html,US,US,weekly,2023-04-02,2023-04-09,7.0,2023-04-05 12:00:00,United_States,USA,14.0
2023-04-09,2023,,Pertussis,26,https://wonder.cdc.gov/nndss/static/2023/15/2023-15-table990.html,US,US,weekly,2023-04-09,2023-04-16,7.0,2023-04-12 12:00:00,United_States,USA,15.0
2023-04-16,2023,,Pertussis,33,https://wonder.cdc.gov/nndss/static/2023/16/2023-16-table990.html,US,US,weekly,2023-04-16,2023-04-23,7.0,2023-04-19 12:00:00,United_States,USA,16.0
2023-04-23,2023,,Pertussis,23,https://wonder.cdc.gov/nndss/static/2023/17/2023-17-table990.html,US,US,weekly,2023-04-23,2023-04-30,7.0,2023-04-26 12:00:00,United_States,USA,17.0
2023-04-30,2023,,Pertussis,36,https://wonder.cdc.gov/nndss/static/2023/18/2023-18-table990.html,US,US,weekly,2023-04-30,2023-05-07,7.0,2023-05-03 12:00:00,United_States,USA,18.0
2023-05-07,2023,,Pertussis,59,https://wonder.cdc.gov/nndss/static/2023/19/2023-19-table990.html,US,US,weekly,2023-05-07,2023-05-14,7.0,2023-05-10 12:00:00,United_States,USA,19.0
2023-05-14,2023,,Pertussis,31,https://wonder.cdc.gov/nndss/static/2023/20/2023-20-table990.html,US,US,weekly,2023-05-14,2023-05-21,7.0,2023-05-17 12:00:00,United_States,USA,20.0
2023-05-21,2023,,Pertussis,41,https://wonder.cdc.gov/nndss/static/2023/21/2023-21-table990.html,US,US,weekly,2023-05-21,2023-05-28,7.0,2023-05-24 12:00:00,United_States,USA,21.0
2023-05-28,2023,,Pertussis,38,https://wonder.cdc.gov/nndss/static/2023/22/2023-22-table990.html,US,US,weekly,2023-05-28,2023-06-04,7.0,2023-05-31 12:00:00,United_States,USA,22.0
2023-06-04,2023,,Pertussis,49,https://wonder.cdc.gov/nndss/static/2023/23/2023-23-table990.html,US,US,weekly,2023-06-04,2023-06-11,7.0,2023-06-07 12:00:00,United_States,USA,23.0
2023-06-11,2023,,Pertussis,72,https://wonder.cdc.gov/nndss/static/2023/24/2023-24-table990.html,US,US,weekly,2023-06-11,2023-06-18,7.0,2023-06-14 12:00:00,United_States,USA,24.0
2023-06-18,2023,,Pertussis,51,https://wonder.cdc.gov/nndss/static/2023/25/2023-25-table990.html,US,US,weekly,2023-06-18,2023-06-25,7.0,2023-06-21 12:00:00,United_States,USA,25.0
2023-06-25,2023,,Pertussis,34,https://wonder.cdc.gov/nndss/static/2023/26/2023-26-table990.html,US,US,weekly,2023-06-25,2023-07-02,7.0,2023-06-28 12:00:00,United_States,USA,26.0
2023-07-02,2023,,Pertussis,31,https://wonder.cdc.gov/nndss/static/2023/27/2023-27-table990.html,US,US,weekly,2023-07-02,2023-07-09,7.0,2023-07-05 12:00:00,United_States,USA,27.0
2023-07-09,2023,,Pertussis,40,https://wonder.cdc.gov/nndss/static/2023/28/2023-28-table990.html,US,US,weekly,2023-07-09,2023-07-16,7.0,2023-07-12 12:00:00,United_States,USA,28.0
2023-07-16,2023,,Pertussis,56,https://wonder.cdc.gov/nndss/static/2023/29/2023-29-table990.html,US,US,weekly,2023-07-16,2023-07-23,7.0,2023-07-19 12:00:00,United_States,USA,29.0
2023-07-23,2023,,Pertussis,38,https://wonder.cdc.gov/nndss/static/2023/30/2023-30-table990.html,US,US,weekly,2023-07-23,2023-07-30,7.0,2023-07-26 12:00:00,United_States,USA,30.0
2023-07-30,2023,,Pertussis,58,https://wonder.cdc.gov/nndss/static/2023/31/2023-31-table990.html,US,US,weekly,2023-07-30,2023-08-06,7.0,2023-08-02 12:00:00,United_States,USA,31.0
2023-08-06,2023,,Pertussis,40,https://wonder.cdc.gov/nndss/static/2023/32/2023-32-table990.html,US,US,weekly,2023-08-06,2023-08-13,7.0,2023-08-09 12:00:00,United_States,USA,32.0
2023-08-13,2023,,Pertussis,34,https://wonder.cdc.gov/nndss/static/2023/33/2023-33-table990.html,US,US,weekly,2023-08-13,2023-08-20,7.0,2023-08-16 12:00:00,United_States,USA,33.0
2023-08-20,2023,,Pertussis,27,https://wonder.cdc.gov/nndss/static/2023/34/2023-34-table990.html,US,US,weekly,2023-08-20,2023-08-27,7.0,2023-08-23 12:00:00,United_States,USA,34.0
2023-08-27,2023,,Pertussis,48,https://wonder.cdc.gov/nndss/static/2023/35/2023-35-table990.html,US,US,weekly,2023-08-27,2023-09-03,7.0,2023-08-30 12:00:00,United_States,USA,35.0
2023-09-03,2023,,Pertussis,38,https://wonder.cdc.gov/nndss/static/2023/36/2023-36-table990.html,US,US,weekly,2023-09-03,2023-09-10,7.0,2023-09-06 12:00:00,United_States,USA,36.0
2023-09-10,2023,,Pertussis,28,https://wonder.cdc.gov/nndss/static/2023/37/2023-37-table990.html,US,US,weekly,2023-09-10,2023-09-17,7.0,2023-09-13 12:00:00,United_States,USA,37.0
2023-09-17,2023,,Pertussis,42,https://wonder.cdc.gov/nndss/static/2023/38/2023-38-table990.html,US,US,weekly,2023-09-17,2023-09-24,7.0,2023-09-20 12:00:00,United_States,USA,38.0
2023-09-24,2023,,Pertussis,40,https://wonder.cdc.gov/nndss/static/2023/39/2023-39-table990.html,US,US,weekly,2023-09-24,2023-10-01,7.0,2023-09-27 12:00:00,United_States,USA,39.0
