analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,grid_fitness_R,grid_VE_inf,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
fitness_resistance_grid,fitness_1.10_VEinf_0.45,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1069060.5854044217,5551386.5055899555,79056.18815242055,18766.992088954823,36614.485530674814,37.84933639395314,34.6627813247407,5509624.244603282,0.9924771476558836,0.3,0.9857773968589274,69253630.61929692,499309.2882557432,26.013698630136986,308.14619864645886,4.388248563510665,144.48505291774092,281.8909846809679,0.02100939849773308,0.26686502398691864,1584.0227269886611,67304.33953141741,5731.459359688055,3005.460954176552,5579.0,9495.0,9,3.006164383561644,0.8074245804488783,0.1925754195511218,5.192770719809006,0.2975504442104243,0.22529344915398375,1.2822779659255415e-05,0.01810743914060019,0.025557118390889526,0.25387306389927533,-1.6976809516920475,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.1,0.45,0.1976821449825874,22.198507426642898,21.198507426642898,0.25,calibrated_country_scenario_analysis,-1.7702160593795133,-1.6976809516920475,-1.6626361996074452,-588.1577554303532,-1.7926027924674695,-1.7770874116365736
fitness_resistance_grid,fitness_1.10_VEinf_0.50,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,941345.6472314874,4882308.152658951,69251.27961929585,16300.583884801865,31801.36916057841,32.947391717178945,30.08954911683209,4836986.175616727,0.9907171002679254,0.3,0.9868274578624395,69253630.63780044,499309.2890099827,26.013698630136986,271.0070170660219,3.843997988412378,125.49644132978199,244.83531922977969,0.018288428485440066,0.23165620091074493,1289.1902469740469,59005.61046120749,4397.982856409069,2446.0576763231606,5943.0,9495.0,9,3.1332191780821916,0.8071924962952569,0.19280750370474298,5.186520134254508,0.29460405851062965,0.2232066473516711,1.2652694073591978e-05,0.018079161072195878,0.025448944266872383,0.25106330047748776,-1.3725441726056045,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.1,0.5,0.1976821449825874,19.44534742250481,18.44534742250481,0.25,calibrated_country_scenario_analysis,-1.406146868976267,-1.3725441726056045,-1.3324039305812234,-516.230902101055,-1.4309271147119231,-1.410692531892487
fitness_resistance_grid,fitness_1.10_VEinf_0.55,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,801165.8754246238,4150562.236806464,58639.73450039906,13670.862443485785,26670.1790806292,27.692982752987746,25.22088243319368,4099465.1868321197,0.9876891256993512,0.3,0.9898397566933377,69253630.64076772,499309.2888625712,26.013698630136986,230.38928632208646,3.2549726545140167,105.25049895130176,205.33083899870294,0.015371812705306498,0.19417286005614376,998.3430813718658,50000.382840706414,3178.7417331891475,1894.2159728792633,6678.0,9495.0,9,3.0085616438356166,0.8069741327283269,0.19302586727167328,5.180652801277432,0.29185925378973054,0.22127475836647847,1.2471654983098043e-05,0.018040248014988346,0.025345745102697062,0.24846078901706206,-1.016954264267215,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.1,0.55,0.1976821449825874,16.465688668041956,15.465688668041956,0.25,calibrated_country_scenario_analysis,-1.017970834484521,-1.016954264267215,-0.9750038986840723,-437.3659575886001,-1.0432458884563767,-1.0206282484780416
fitness_resistance_grid,fitness_1.15_VEinf_0.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3592924.495160188,18812140.619451225,279018.71118327766,71238.2976423703,139254.68226951038,142.99017862188853,132.78179119024995,18786237.48997087,0.9986230631588214,0.3,0.9966545395748707,69253630.62706697,499309.2886688936,26.013698630136986,1044.2237473105101,15.487762400643295,548.455988435604,1072.1068152390098,0.07937094622541861,1.0222727232912499,7370.069316677008,235845.29771442374,46684.66178510589,13983.672826110393,2296.0,8683.0,8,2.991780821917808,0.8090103317936498,0.19098966820634994,5.235885319825653,0.33275782504865337,0.25063617602679095,1.456416147568774e-05,0.018913826037397614,0.026947944671092468,0.2868814901786876,-8.141707816334543,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.05,0.1976821449825874,78.34679455753333,77.34679455753333,0.25,calibrated_country_scenario_analysis,-9.515562389345181,-8.141707816334543,-8.397434130419338,-2007.858866085838,-9.55011289917102,-9.638114620819676
fitness_resistance_grid,fitness_1.15_VEinf_0.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3438797.8531615147,17990693.24988961,265635.0948929391,67341.7798234589,131617.59784285983,135.25585955931615,125.42596886563618,17965665.880684614,0.998608871328227,0.30000000000000004,0.997429782357781,69253630.63787171,499309.2887598607,26.013698630136986,998.6268707644109,14.744865019571764,518.4571169116755,1013.3097237901982,0.07507778266693493,0.9656410385114061,7475.569620048708,224632.49069111183,43388.842689872494,14183.844856836939,2653.0,8389.0,7,3.3242009132420094,0.8088568458481935,0.19114315415180655,5.23168095889951,0.3292367647036912,0.24814953190219471,1.4379820783154217e-05,0.01880969080506927,0.026783495479551313,0.2836291985982875,-7.742527734123998,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.1,0.1976821449825874,74.58875469441384,73.58875469441384,0.25,calibrated_country_scenario_analysis,-8.940393167423911,-7.742527734123998,-7.946669907540217,-1920.1131131934328,-8.97945874589438,-9.048786217292525
fitness_resistance_grid,fitness_1.15_VEinf_0.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3263797.052180629,17062557.692750882,250798.79785962895,63129.21964655899,123364.70883363044,126.8670461480065,117.4929029192558,17038155.77558559,0.998569855844317,0.3,0.9981216214438069,69253630.65425716,499309.2893824012,26.013698630136986,947.1079493850036,13.921332277749578,486.0250687735706,949.7716181315877,0.07042132257394229,0.9045652162571974,6843.160473615567,212140.59645609916,39886.31352534676,12983.937204043397,2660.0,8375.0,8,2.9917808219178084,0.8087158378624988,0.19128416213750127,5.227824346906293,0.3257528998937274,0.24567657569521892,1.4197529717162207e-05,0.018702410853384723,0.02661893876648855,0.280417352744137,-7.291502821598089,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.15,0.1976821449825874,70.42281071452265,69.42281071452265,0.25,calibrated_country_scenario_analysis,-8.318572590219167,-7.291502821598089,-7.446978960224911,-1820.932162297487,-8.360514637757928,-8.413210630643015
fitness_resistance_grid,fitness_1.15_VEinf_0.20,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3062150.178815116,15997802.844011735,234101.2651741062,58508.112640136635,114315.37940170088,117.63394709583355,108.812467125899,15973852.115943106,0.9985028739069881,0.3,0.9986550615725922,69253630.64922531,499309.2892052918,26.013698630136986,888.0055686959338,12.994486126648583,450.44766336456473,880.1018049385092,0.06529621667883234,0.8377354754761109,6159.056022708809,198033.11301872885,36146.681796026445,11685.944957385273,3017.0,8368.0,8,2.9534246575342467,0.8085893288801635,0.19141067111983656,5.224369122941582,0.3223152210864901,0.24323260011793946,1.40184415337496e-05,0.018591383848610664,0.026454065399274265,0.2772557533970714,-6.774088141360454,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.2,0.1976821449825874,65.7342428563449,64.7342428563449,0.25,calibrated_country_scenario_analysis,-7.636445972345406,-6.774088141360454,-6.884601036223777,-1707.1235380840535,-7.679277378328823,-7.717757812145594
fitness_resistance_grid,fitness_1.15_VEinf_0.25,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,2821234.1266774726,14731319.774269897,214625.45970881562,53276.71122416541,104074.5226522772,107.136563391558,99.00694899519267,14707710.138269678,0.9983973169843576,0.30000000000000004,0.9989843085226974,69253630.62948304,499309.2886562396,26.013698630136986,817.7056640261072,11.913423694368456,410.1716672467101,801.25855168829,0.05946933204354457,0.7622438473632402,5875.198530810529,181524.97041239875,31934.130287131655,11147.365176099556,3024.0,8347.0,7,3.1611872146118727,0.8084873473722896,0.19151265262771044,5.221587118548989,0.3189464227555348,0.24083026596766727,1.3846365025891003e-05,0.018474467975955526,0.02628807950098998,0.2741700289135634,-6.158644188855486,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.25,0.1976821449825874,60.26555253848463,59.26555253848463,0.25,calibrated_country_scenario_analysis,-6.864233134673171,-6.158644188855486,-6.228650049206609,-1571.7318430237422,-6.904758566663586,-6.932166468212594
fitness_resistance_grid,fitness_1.15_VEinf_0.30,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,2545235.4382730536,13285371.285301905,192737.92186293608,47554.468493229746,92877.11418895016,95.61548397288429,88.30345708454041,13262020.793799523,0.9982423907468649,0.3,0.9991292217709736,69253630.64293683,499309.2889242216,26.013698630136986,737.4439977567552,10.698490886376666,366.1167359666737,715.050908364238,0.053074214663778145,0.6798388144526915,5052.5993838205495,162979.9439891718,27344.147568783897,9586.598671612015,3381.0,8333.0,7,3.1611872146118727,0.8084181929421166,0.19158180705788339,5.219702305542332,0.3156969668455503,0.23852309180040898,1.3688038890527007e-05,0.0183472722816179,0.026118480584180818,0.271217525940861,-5.455989511165679,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.3,0.1976821449825874,54.11966208338659,53.11966208338659,0.25,calibrated_country_scenario_analysis,-6.019566678068484,-5.455989511165679,-5.491471190084845,-1417.1407036966093,-6.054709355180771,-6.074631916465291
fitness_resistance_grid,fitness_1.15_VEinf_0.35,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,2253267.7857615603,11759236.792474812,169903.00337472506,41721.056453557925,81466.91458534387,83.84838219978903,77.41128615837367,11736065.38848334,0.9980295146359923,0.3,0.9990661171552564,69253630.62851624,499309.2886945539,26.013698630136986,652.7313694432137,9.430970905889833,321.20592450862,627.2050096664944,0.04654253528927184,0.5959811627871973,4772.893347482012,143688.4207859377,22661.305749754472,9055.895696323883,3388.0,8312.0,7,3.164383561643836,0.8083831607844216,0.19161683921557843,5.218748018669436,0.3126154204977214,0.2363603948137834,1.3551413163916679e-05,0.018208725720403517,0.02594286291160769,0.26845028045254626,-4.714368666197629,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.35,0.1976821449825874,47.70775280043905,46.70775280043905,0.25,calibrated_country_scenario_analysis,-5.158490399212512,-4.714368666197629,-4.7223842659269115,-1253.966515844597,-5.1865081024886726,-5.201980917081651
fitness_resistance_grid,fitness_1.15_VEinf_0.40,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1983260.1089257915,10348701.60672204,148935.4393455165,36440.657827500756,71143.4609173368,73.20626512776502,67.5691495593071,10325679.00976626,0.9977753154134017,0.3,0.9987474702666329,69253630.64033931,499309.2889936595,26.013698630136986,574.4354238095101,8.267103978060934,280.55270348205084,547.725850337575,0.04063531207322071,0.520207611799492,4163.943736123767,126071.42921901467,18619.555037486323,7900.499219415612,3752.0,8291.0,8,3.0,0.8083566244061424,0.19164337559385777,5.218025391700783,0.30964266595713225,0.23431356484678426,1.3435885541465752e-05,0.01806669846007111,0.02576153904216892,0.26580099256935075,-4.028922985471733,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.4,0.1976821449825874,41.820185524540584,40.820185524540584,0.25,calibrated_country_scenario_analysis,-4.379045030210721,-4.028922985471733,-4.016190401708222,-1103.150410011534,-4.4013105618034425,-4.413455801430684
fitness_resistance_grid,fitness_1.15_VEinf_0.45,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1761181.9214826864,9187412.244742103,131704.13743344558,32117.655717067977,62694.626286473445,64.51933690871896,59.51855847563171,9164462.4164769,0.9975020356490113,0.3,0.9980300406813106,69253630.6554733,499309.28948971635,26.013698630136986,509.9746080165008,7.310629377734878,247.27037515708741,482.6791811567781,0.035813374509605575,0.4582269768605026,3725.8311394673256,111643.70842279037,15483.946138739973,7069.242016913189,3752.0,8004.0,8,3.0,0.8083048986410079,0.1916951013589925,5.21661739351009,0.3066463632887618,0.2322555572252671,1.332675596864891e-05,0.01793583646283557,0.025581538868297032,0.2631156612016605,-3.4645976249403896,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.45,0.1976821449825874,36.981738428520316,35.981738428520316,0.25,calibrated_country_scenario_analysis,-3.7409219993974565,-3.4645976249403896,-3.4358349695820625,-978.9786459677408,-3.7603709228630837,-3.768464421620344
fitness_resistance_grid,fitness_1.15_VEinf_0.50,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1584496.408059607,8261472.879621795,117965.49652385843,28657.310029323948,55932.94576363271,57.59433870654426,53.07468917486981,8238528.872112803,0.9972227703409174,0.3,0.9966929106456319,69253630.64905715,499309.28872217715,26.013698630136986,458.5775930785698,6.54802530377681,220.62954641708077,430.6217311036499,0.03196944855214252,0.408616321172393,3304.8725238083043,100141.60220057642,13029.665551169976,6270.532085096921,4116.0,7997.0,7,3.3337899543378993,0.8082065472891627,0.19179345271083723,5.213942321105601,0.3035645822215577,0.23012287005700544,1.3211676726948312e-05,0.01782797641370214,0.025411000590202893,0.2603123935409257,-3.0146399458647863,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.5,0.1976821449825874,33.124009780213505,32.124009780213505,0.25,calibrated_country_scenario_analysis,-3.230136618887019,-3.0146399458647863,-2.973113410723871,-879.9662806127777,-3.249430146624934,-3.2521992047664243
fitness_resistance_grid,fitness_1.15_VEinf_0.55,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1440510.2658449938,7504924.622809216,106739.93729474056,25808.634458982924,50367.359602996876,51.91974302916179,47.76947233999942,7481944.815173079,0.9969380361840949,0.3,0.9945995153346011,69253630.63418326,499309.28889982955,26.013698630136986,416.5831348296651,5.92491729425532,198.69789964504974,387.7728819666037,0.02881959566243162,0.36777202746604504,2858.619892223559,90722.0427958667,11000.831391199676,5423.830305193948,4480.0,7997.0,7,3.167579908675799,0.8080579968162573,0.19194200318374247,5.209907073037677,0.3003909740554476,0.22790820198759226,1.3085564753781334e-05,0.017745809421337026,0.025252936573438804,0.257379142495918,-2.646997408386264,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.15,0.55,0.1976821449825874,29.971939523305,28.971939523305,0.25,calibrated_country_scenario_analysis,-2.8096405279036776,-2.646997408386264,-2.5950331988793605,-799.0628750461257,-2.8307466703853397,-2.8271597150009216
fitness_resistance_grid,fitness_1.20_VEinf_0.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4248229.691106057,22316784.01763722,334521.9486558514,87900.24735002698,171963.41409134524,176.2527840482916,164.44011715648085,22292011.33743395,0.9988899529527332,0.3,0.9968597797575979,69253630.64614153,499309.28924856544,26.013698630136986,1238.7593894712065,18.568634466065618,676.7345456533072,1323.9278205974506,0.09783434341960273,1.2660067670564243,11158.465985812123,282195.2863070627,62183.2438269399,21171.624163259352,1925.0,8767.0,7,3.8260273972602743,0.809639700426879,0.19036029957312087,5.253196187663498,0.3427911009942291,0.258277331941047,1.5234682122399631e-05,0.018960323403376105,0.027133374224212504,0.296682168684518,-9.844779603578964,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.2,0.05,0.1976821449825874,93.93177349275128,92.93177349275128,0.25,calibrated_country_scenario_analysis,-11.975050859417582,-9.844779603578964,-10.266799865647473,-2382.7399395167363,-12.00429713721639,-12.174493271183643
