analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,mechanism_scenario,resistant_importation,treatment_differential,pep_differential,fitness_R,mechanism_interpretation,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
resistance_mechanism_decomposition,fitness_cost,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,363750.3026693438,1972590.77058652,28332.085317712008,8093.0317009791215,16893.482364687377,11.141301967994254,10.264466117439131,425.7602822483405,0.00021583811938942973,0.01,2.7982484447667034e-05,10931388.571322158,97232.00925700436,26.013698630136986,693.6806178136134,9.963251750029645,319.9630858113622,667.8944241440759,0.03917946564308585,0.4058121078093216,1135.2454560849255,224581.93592594808,16741.937854392425,339.9947727203333,1813.0,9495.0,8,3.1452054794520548,0.8155976860009398,0.1844023139990603,5.422925441191025,0.46117045541893315,0.36049689674411134,0.0002934344979374728,0.02403862937535432,0.03476574797060847,0.40207264357503286,,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.9768560119462865e-05,1.501409036958273e-16,Sweden,fitness_cost,yes,yes,yes,0.85,Fitness-cost stress test retaining baseline importation and management assumptions.,5.954795201043958,1.6731476757224075,0.6731476757224075,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,baseline_full_mechanism,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,130779.19580672643,679556.6544772636,9868.829640154141,2238.91299043357,4318.880751550747,4.641229878339818,4.297114425541576,17517.65940968664,0.025778070590982256,0.01,0.04066725562274666,69234925.15076001,502875.15554461273,26.013698630136986,37.73100193953566,0.5479467059005325,17.11492229294267,33.01481958928767,0.0025769485500245306,0.03284843126609621,82.47258382743763,80887.75087374717,384.0481495669176,156.4378950214363,98.0,9495.0,9,3.0013698630136987,0.8075521813448714,0.1924478186551288,5.196213742448411,0.29697443601296164,0.22322602768996233,1.2210148792034712e-05,0.016960477413444815,0.024945000013622057,0.2550567484371027,,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,1.792616202993147e-05,1.6177673822097892e-16,Thailand,baseline_full_mechanism,yes,yes,yes,1.0,"Full baseline mechanism: country anchor, resistant importation, strain-specific treatment and PEP, neutral fitness.",0.1976821449825874,2.771857346796787,1.771857346796787,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_resistant_importation,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,129833.88149275651,674651.4114340311,9797.522813197571,2222.6999247923654,4287.601916053425,4.607523412005797,4.26599686207164,9219.57936303025,0.013665693433343926,0.010000000000000002,0.013989111413468048,69234905.79828824,502875.1453876553,26.013698630136986,37.45865876060268,0.5439876913303903,16.990985100468016,32.775715453001254,0.0025582344348017315,0.03261055993821282,81.85404545202132,80306.14498393936,382.3710746337315,155.26457879669863,98.0,9495.0,9,3.0013698630136987,0.8075541245562903,0.19244587544370972,5.196266210924844,0.29697408028994304,0.22322571836519686,1.220986199555193e-05,0.01695863901719935,0.02494386478365414,0.255059366627094,,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,1.792616202993147e-05,1.6177673822097892e-16,Thailand,no_resistant_importation,no,yes,yes,1.0,Tests dependence on ongoing resistant-strain importation after the analysis-start anchor.,0.1976821449825874,2.751830173525822,1.7518301735258222,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_treatment_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,129129.61810855876,670983.7920611614,9743.988187830822,2210.4498285277737,4263.970866835592,4.58224335249118,4.242479833796814,8288.122626513225,0.01235219497784493,0.01,0.013004688061132183,69234902.22234845,502875.14331897383,26.013698630136986,37.25502351718614,0.5410153171862787,16.897341758743007,32.595072756856915,0.0025441983230940417,0.03243078885169064,81.04840776386312,79873.74969122162,378.5397909647115,153.7363996385778,98.0,9495.0,9,3.0013698630136987,0.807551807306862,0.1924481926931379,5.196203643203436,0.2969538161721534,0.22321254389811476,1.2208917234295411e-05,0.01696031987526657,0.024944191817547364,0.2550370955621051,,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,1.792616202993147e-05,1.6177673822097892e-16,Thailand,equal_treatment_effect,yes,no,yes,1.0,Tests treatment-mediated selection by making resistant treatment effects equal to sensitive-strain effects.,0.1976821449825874,2.7367940449752477,1.7367940449752477,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_pep_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,129871.65929292355,674832.3748973749,9799.989536569756,2223.281791642812,4288.72523315443,4.608927713857312,4.267110876933443,12687.713924605816,0.018801282209578784,0.010000000000000002,0.02563493525412274,69234925.1186086,502875.1555137072,26.013698630136986,37.46869593606539,0.5441244993294747,16.99543272302463,32.78430176579451,0.002559013430973677,0.03261907514522572,81.301067663902,80328.23571930296,386.75091164132346,154.2157077198133,98.0,9495.0,9,3.0013698630136987,0.8075497499469052,0.1924502500530947,5.196148093983313,0.29695006060020235,0.2232102003454276,1.2209772015128894e-05,0.016963028500690685,0.024945564697830342,0.25502925762966616,,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,1.792616202993147e-05,1.6177673822097892e-16,Thailand,equal_pep_effect,yes,yes,no,1.0,Tests PEP-mediated selection by making resistant PEP effectiveness equal to sensitive-strain PEP effectiveness.,0.1976821449825874,2.752522234000462,1.752522234000462,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_treatment_or_pep_differential,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,129071.45551991608,670680.2463528499,9739.484556806256,2209.48890086938,4262.115372236766,4.580264206371478,4.240638435860612,6706.802463528499,0.01,0.010000000000000002,0.010000000000000004,69234896.81725681,502875.1406613352,26.013698630136986,37.2381726602953,0.540765304362076,16.8899962286472,32.58088897156852,0.0025430996406132153,0.03241671282465354,80.85870658629209,79838.20316670703,382.1182244655986,153.37655362407605,98.0,9495.0,9,3.0013698630136987,0.8075514282375171,0.1924485717624828,5.1961934081495045,0.29694288212247577,0.22320570516050553,1.2209144015675539e-05,0.01696112335885413,0.0249440832412958,0.2550254663783102,,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,1.792616202993147e-05,1.6177673822097892e-16,Thailand,no_treatment_or_pep_differential,yes,no,no,1.0,Tests neutral strain competition under importation when treatment and PEP do not favor resistant strains.,0.1976821449825874,2.7355293236508977,1.7355293236508977,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,fitness_cost,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,128406.72795114119,667204.8312834234,9688.738666615936,2197.9580745333897,4239.872616614906,4.556631295489161,4.218499852962884,409.7665284519236,0.0006141540187347025,0.01,0.0006488608086781759,69234933.96317594,502875.1602374784,26.013698630136986,37.04518734840606,0.5379474521851392,16.80185047764961,32.41085741081203,0.002529976584466618,0.0322474775978228,79.93077388420772,79428.15969258752,377.6404409457693,151.61648908215534,98.0,9495.0,9,3.0013698630136987,0.8075452665650812,0.19245473343491876,5.196027045695729,0.2969061593999155,0.22318180182640826,1.2208659149270509e-05,0.0169669949968403,0.02494625251140027,0.25498070323252575,,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1150.2097473915696,1150.2097473915696,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,1.792616202993147e-05,1.6177673822097892e-16,Thailand,fitness_cost,yes,yes,yes,0.85,Fitness-cost stress test retaining baseline importation and management assumptions.,0.1976821449825874,2.7212748639110713,1.7212748639110713,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,baseline_full_mechanism,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6655239.0576856425,34861762.422600105,558047.4564666853,226867.97869130946,466684.0921440871,307.9685266699959,291.4573045604073,29678350.093318813,0.8513152528995206,0.0030000000000000005,0.998997008892949,72509366.64948495,685534.6562239786,26.013698630136986,1848.2176894755974,29.585227737653383,1272.159842158551,2616.926215963465,0.16327140088139339,1.6343438183933,6458.725072547199,4041119.910705475,174860.33912254387,12830.6319006451,3122.0,9495.0,8,3.578082191780822,0.8090963108230238,0.19090368917697628,5.238243453079396,0.44017537082453384,0.3241564273550958,0.0004548732699495969,0.027142634909568267,0.0378980014909947,0.37467986115402124,,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,baseline_full_mechanism,yes,yes,yes,1.0,"Full baseline mechanism: country anchor, resistant importation, strain-specific treatment and PEP, neutral fitness.",7.268426842942312,4.070375664079336,3.070375664079336,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_resistant_importation,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6655498.99154814,34863116.27035415,558062.6051732369,226868.85270918635,466685.8384070817,307.9701576208453,291.45845067016324,29670317.432369135,0.8510517878632464,0.003,0.9989957003632787,72509352.580885,685534.6430489297,26.013698630136986,1848.2898231572508,29.586036596029135,1272.1647676540347,2616.9360584091037,0.16327229721881673,1.6343502766018945,6457.554375193885,4041291.852570222,175047.9689359879,12828.30375345671,3122.0,9495.0,8,3.578082191780822,0.8090962683904525,0.19090373160954754,5.23824228876408,0.44016911060488745,0.32415134905476406,0.00045485750581362343,0.027142361219717272,0.03789776681641463,0.37467412506294195,,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,no_resistant_importation,no,yes,yes,1.0,Tests dependence on ongoing resistant-strain importation after the analysis-start anchor.,7.268426842942312,4.070486947909142,3.070486947909142,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_treatment_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6436604.621568561,33724323.11159353,537145.9140847656,216647.04923301446,445482.1962017988,293.92241069960266,277.9687902871732,27755569.93570357,0.8230134032300841,0.003,0.9986399942274462,72509369.8759689,685534.6606121479,26.013698630136986,1787.9155681041525,28.477118397834875,1214.8460782435789,2498.0367879417236,0.15582475952611968,1.558707104250854,5751.054138705432,3910329.567073055,180991.7211065416,11424.803060825037,3129.0,9495.0,8,3.5835616438356164,0.8091405837777713,0.19085941622222882,5.23945854909061,0.4385171577607384,0.32304292657997735,0.0004481005500805091,0.02706250093260787,0.037786443607699095,0.373220112670351,,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,equal_treatment_effect,yes,no,yes,1.0,Tests treatment-mediated selection by making resistant treatment effects equal to sensitive-strain effects.,7.268426842942312,3.917920481718315,2.917920481718315,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_pep_effect,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5796641.043584103,30336796.756218307,476160.6198626949,183799.4693018514,377496.58035415126,248.70565078621638,234.82257207159535,538852.3338670996,0.017762334573331245,0.0030000000000000005,0.05307006225237907,72509354.91228977,685534.6455536193,26.013698630136986,1608.3241232374396,25.243951021423836,1030.6536376095203,2116.808199746208,0.13185284555889973,1.3167651626944912,2827.6014715655883,3529002.097065632,547546.1313540009,5617.193387733208,196.0,9495.0,9,3.126027397260274,0.8089237604693404,0.19107623953065947,5.233513085961393,0.4292534596688267,0.3153268576838471,0.00041976757422261464,0.026769224274685893,0.037616885658002766,0.36444758216191536,,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,equal_pep_effect,yes,yes,no,1.0,Tests PEP-mediated selection by making resistant PEP effectiveness equal to sensitive-strain PEP effectiveness.,7.268426842942312,3.473096939255276,2.473096939255276,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_treatment_or_pep_differential,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5793360.216029014,30319656.98044698,475850.5443373839,183648.81377167607,377186.2507836791,248.50272914931543,234.62830146477017,90958.97094134099,0.003000000000000002,0.003,0.0030000000000000035,72509362.72001947,685534.6527171992,26.013698630136986,1607.4152742940744,25.227509458379913,1029.8088275092603,2115.068007763312,0.13174525120649444,1.3156757785123758,2833.0786362993626,3527015.1737881266,547035.2692791314,5628.074697363524,196.0,9495.0,9,3.126027397260274,0.8089239525445447,0.19107604745545534,5.233518346841068,0.42922309319735513,0.3153066853048321,0.0004196555389101206,0.026766743609459537,0.03761415074765727,0.3644225433013283,,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,no_treatment_or_pep_differential,yes,no,no,1.0,Tests neutral strain competition under importation when treatment and PEP do not favor resistant strains.,7.268426842942312,3.470834886764525,2.470834886764525,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,fitness_cost,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5793073.8599292645,30318133.255291708,475825.7582100819,183638.49023505027,377164.8250050781,248.48849901657562,234.6147661654707,3423.1040772178294,0.00011290616240761997,0.003,5.544771245882672e-06,72509350.76097505,685534.6410990454,26.013698630136986,1607.3347581666185,25.226199567170262,1029.7509558359832,2114.9478987742245,0.1317377287416869,1.3155999017575075,2824.2417981040035,3526753.004213684,546930.0886809631,5610.5188814391795,196.0,9495.0,9,3.126027397260274,0.8089237945110573,0.19107620548894266,5.233514018352582,0.4292210030954179,0.3153053314803356,0.00041965210572718494,0.026766844213753367,0.03761414102703681,0.36442036574890063,,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7711.507963514041,7711.507963514041,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,1.6754483187982558e-05,1.6570722974665014e-16,United_Kingdom,fitness_cost,yes,yes,yes,0.85,Fitness-cost stress test retaining baseline importation and management assumptions.,7.268426842942312,3.47065467015948,2.47065467015948,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,baseline_full_mechanism,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1384851.5959133343,7492342.7618147675,119169.93481195561,29977.866198263808,62480.49888820945,42.061088322905256,38.85639181714614,0.0,0.0,0.0,0.0,363882907.79123044,3677618.9414627105,26.013698630136986,79.15053892599612,1.258933936153428,31.33515769763151,65.30939436250213,0.004443413648317254,0.04061567147903774,124.89622207250827,857237.8550212658,8277.969587022159,1245.139738626947,42.0,9495.0,9,3.0037671232876715,0.8151644098597138,0.1848355901402862,5.410213472638152,0.4543953131275369,0.35036385261833697,0.0002710087424546513,0.02600400533385352,0.03782825835833938,0.3902920406928893,,True,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,2.0993847762245133e-05,1.3156166320465292e-16,United_States,baseline_full_mechanism,yes,yes,yes,1.0,"Full baseline mechanism: country anchor, resistant importation, strain-specific treatment and PEP, neutral fitness.",1.438792831407114,0.8749931947618983,0.1250068052381017,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_resistant_importation,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,1384851.5959133343,7492342.7618147675,119169.93481195561,29977.866198263808,62480.49888820945,42.061088322905256,38.85639181714614,0.0,0.0,0.0,0.0,363882907.79123044,3677618.9414627105,26.013698630136986,79.15053892599612,1.258933936153428,31.33515769763151,65.30939436250213,0.004443413648317254,0.04061567147903774,124.89622207250827,857237.8550212658,8277.969587022159,1245.139738626947,42.0,9495.0,9,3.0037671232876715,0.8151644098597138,0.1848355901402862,5.410213472638152,0.4543953131275369,0.35036385261833697,0.0002710087424546513,0.02600400533385352,0.03782825835833938,0.3902920406928893,,True,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,2.0993847762245133e-05,1.3156166320465292e-16,United_States,no_resistant_importation,no,yes,yes,1.0,Tests dependence on ongoing resistant-strain importation after the analysis-start anchor.,1.438792831407114,0.8749931947618983,0.1250068052381017,0.25,calibrated_country_scenario_analysis
