analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,implementation_uptake,pep_restored,pep_coverage_multiplier,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
treatment_implementation_sensitivity,guided_uptake_25_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,98790.7938945533,520513.1683647785,8880.672532229837,2163.564265468658,4516.0560491019105,2.4148546776861037,2.263218718031065,5981.7264408211995,0.01149197907828755,0.010000000000000002,0.012893478754943096,214573603.35834986,2335083.066036681,5.0,48.5160485929383,0.8277507012266202,18.530940478625965,38.6800462457807,0.0022508404015130997,0.019384481442644427,79.4899901204471,9345.629743276331,386.77461729798637,467.30009893325933,30.0,1825.0,2,2.958904109589041,0.8102050055622799,0.18979499443772027,5.268842853114032,0.38303904009840745,0.28145816333342955,0.00036213367027818115,0.023935348062519363,0.03717500699196581,0.32156655137364415,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,0.25,yes,1.0,Quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,0.8601273820862417,0.9623582721188438,0.03764172788115616,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,78227.11766410962,412126.5837244545,7025.900541785042,1708.7782463980134,3566.710773530448,1.9074596042060044,1.7874024264267168,3639.9530811775717,0.008832123975800658,0.01,0.0078083070434869185,214573603.4497511,2335083.0529803205,5.0,38.41353988548423,0.65487090945279,14.63569567015666,30.548898626780513,0.001777907043121167,0.015309112231750502,62.54905351715107,8923.72418221437,235.3953367621719,367.7089261793543,30.0,1825.0,2,2.958904109589041,0.8101866738195859,0.1898133261804141,5.268334000161391,0.38253756917761,0.28112725963818375,0.0003612046882840751,0.023913305107007024,0.037145292608863345,0.32111776677345555,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,0.5,yes,1.0,Half uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,0.8601273820862417,0.761365029287172,0.23863497071282802,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_75_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,62238.535163577144,327867.7114846364,5586.4414067180805,1357.1189910962748,2832.661569416473,1.5150167576693074,1.4195117493589977,2234.6531515033885,0.006815715830584624,0.01,0.004812764888503578,214573603.28593957,2335083.0681931633,5.0,30.55992968974117,0.5207016446728184,11.623732016920359,24.261762744126486,0.0014121184847237752,0.012158126352715879,49.68799573247255,8245.140652267552,144.93154012634906,292.1022543663842,30.0,1825.0,2,2.958904109589041,0.8101718071543207,0.18982819284567942,5.267921403081305,0.3821576856832746,0.28087263609482244,0.00036057225887979355,0.02389584859254735,0.03712331436055478,0.3207779504712927,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,0.75,yes,1.0,Three-quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,0.8601273820862417,0.6053773609786203,0.39462263902137973,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,49778.706878276455,262212.04190370924,4466.124491108871,1084.1414503550604,2262.8628388977736,1.210338947566172,1.1339531947781196,1421.000051204927,0.0054192783858750225,0.010000000000000002,0.0033082961950271707,214573603.3949997,2335083.0564229107,5.0,24.440288810456696,0.41627902225115415,9.285677846644525,19.38143341559961,0.0011281340560218946,0.009712315728205493,39.68247262102897,7465.114778942978,90.26505760715077,233.2824970388385,30.0,1825.0,2,2.958904109589041,0.8101585780848447,0.18984142191515532,5.267554308811087,0.38186225215613523,0.28067147400739567,0.00036015304043351227,0.023884973224784688,0.03710827047040322,0.32050885542051377,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,1.0,yes,1.0,Full resistance-guided treatment scenario used in the main analysis.,0.8601273820862417,0.4839736891545855,0.5160263108454145,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,78459.3599626217,413351.0460721284,7046.758335993101,1713.8722756985837,3577.3438707546966,1.913148125591317,1.7927319605629446,3730.7826647504703,0.009025700310189759,0.01,0.008118031314876152,214573603.42073783,2335083.0686731315,5.0,38.52766971169571,0.6568150251152519,14.679325962244762,30.639970960754358,0.0017832092066236117,0.01535475961959359,62.746727054738244,8950.23045779582,236.22341084402012,368.8709952600736,30.0,1825.0,2,2.958904109589041,0.8101871019604708,0.18981289803952933,5.268345883385363,0.3825410490954056,0.28113024363017686,0.0003612086579063917,0.023913426193233354,0.03714523142590412,0.32112118281836166,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,0.5,no,1.0,Half uptake of resistance-guided treatment; resistant-strain PEP effectiveness remains at baseline.,0.8601273820862417,0.7636252941071879,0.23637470589281206,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,50069.04728809262,263741.8360355154,4492.082781239118,1090.4233585797547,2275.974579361538,1.2173603418254453,1.1405246995104719,1454.4231037576974,0.0055145710882282825,0.01,0.003393709128524619,214573603.39265925,2335083.055936403,5.0,24.582878030237552,0.418698545414165,9.339482429180478,19.493735553220723,0.0011346785649097154,0.009768600706608309,39.836602595856654,7508.206865035799,91.0314693155656,234.18858536751577,30.0,1825.0,2,2.958904109589041,0.8101588733865103,0.18984112661349006,5.2675625025970545,0.3818577695122651,0.2806699005731198,0.000360139297698545,0.023885265611811275,0.03710780096538987,0.3205045636373654,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,1.0,no,1.0,Full treatment restoration but no restoration of resistant-strain PEP effectiveness.,0.8601273820862417,0.48678667152603644,0.5132133284739635,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_low_pep_reach,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,90576.11644031249,477234.4648127495,8136.718677872703,1980.363229840565,4133.639791765597,2.210533417253669,2.071538847560883,4118.62900751181,0.008630200270904198,0.009999999999999998,0.007444769859429272,214573603.62052247,2335083.038663969,5.0,44.48212238228032,0.7584081676945358,16.961822745058704,35.4046491993765,0.0020603964140557002,0.0177427424486465,73.72505317716023,10327.364508922949,157.4890954603367,433.4095982832307,30.0,1825.0,2,2.958904109589041,0.8102062547476502,0.18979374525234985,5.26887753160885,0.38274675149065124,0.28128232936138586,0.00036151798972042443,0.023905738408473473,0.037142930456049564,0.32133656463640775,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,0.5,yes,0.5,"Half uptake and half baseline PEP reach, approximating delayed activation, lower adherence, or household-only reach.",0.8601273820862417,0.8817393603433649,0.11826063965663514,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,current_near_term,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,28469.96690487744,149475.74292815055,2167.4950297262703,482.3288891280814,940.6365473766573,0.9450621578986763,0.8882103208911927,1961.2108135755907,0.013120595858274464,0.009999999999999998,0.01653539824896069,71273927.30856459,535605.5736916774,5.0,41.944017559472655,0.608215405429417,18.01060006913726,35.12422549650825,0.0026519154860296674,0.03316658244495764,74.88120532058493,1875.4096460197998,93.99309273548243,146.2213036930704,90.0,1825.0,2,2.958904109589041,0.809534534853844,0.19046546514615606,5.250295633555603,0.3136044290831001,0.23451293971372167,1.218579285037186e-05,0.016525575272958833,0.026346791821126803,0.27071987619616406,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,0.0,baseline,1.0,Current macrolide treatment and baseline resistant-strain PEP effectiveness.,0.1976821449825874,3.0767341455293846,2.0767341455293846,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_25_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,22541.899199245418,118340.88328638335,1715.033501550672,381.0636913287501,743.1392597883487,0.7467158243611425,0.7017022533142924,1298.0239908261397,0.010968517005952532,0.01,0.01180087251705199,71273927.34185843,535605.5725897467,5.0,33.207341786786316,0.481251297778129,14.229265371016977,27.74949693652888,0.0020953407570193034,0.02620220136700368,58.71048539532446,1913.2897037566859,57.268907928070796,114.64457178826291,90.0,1825.0,2,2.958904109589041,0.8095172304511677,0.19048276954883228,5.249818670573452,0.3132139505786117,0.2342469188842941,1.2159567908489375e-05,0.01651379973544844,0.026329379716438527,0.27035861155881624,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,0.25,yes,1.0,Quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,0.1976821449825874,2.4344702341251883,1.4344702341251883,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,18142.88477053931,95239.959079614,1379.7393733102922,306.2523382382615,597.2388683154838,0.6001511964721977,0.5639254473150448,847.3917197895831,0.008897438931921658,0.01,0.008006420621361886,71273927.29455318,535605.5754890849,5.0,26.72504875058073,0.3871652442016432,11.435741233970875,22.30144328763265,0.0016840693904573488,0.021057489806751907,47.10003751379904,1865.9333965860246,36.14595482737466,91.97273011860932,90.0,1825.0,2,2.958904109589041,0.8095034379910523,0.1904965620089475,5.249438569673665,0.3129288338073307,0.2340499729302087,1.2142163464934007e-05,0.016505066342600065,0.026317749526651172,0.2700938757746146,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,0.5,yes,1.0,Half uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,0.1976821449825874,1.9585240955157899,0.9585240955157899,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_75_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,14845.934999164201,77927.59909538378,1128.6754092905066,250.37455860288134,488.2642110076977,0.490671126853298,0.46102414814589643,561.950470129608,0.007211186750945294,0.01,0.005575650559847569,71273927.32097752,535605.5713574487,5.0,21.86707033679844,0.3167148077045313,9.349214122934809,18.23223047401213,0.0013768600813691444,0.01721506170958858,38.18770435551579,1780.773418917925,23.6021863492093,74.56952506273998,90.0,1825.0,2,2.958904109589041,0.8094906660605224,0.1905093339394776,5.249086642220308,0.31270947216999123,0.23389698772570658,1.2131695388177157e-05,0.01650171808735224,0.026310722200540797,0.26988490018670996,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,0.75,yes,1.0,Three-quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,0.1976821449825874,1.6021416994055218,0.6021416994055218,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,12415.00151122873,65163.65783676071,943.7080361481993,209.2826403611383,408.12642560694087,0.4101510931274387,0.38535459957289064,388.10917759476206,0.005955914546218405,0.01,0.004205669558376815,71273927.30563961,535605.5731570347,5.0,18.285412436254113,0.26481157186732646,7.814804432581157,15.239812506106313,0.001150914811719615,0.014389491778492311,31.65882713512538,1692.2020668264208,16.115131540374584,61.820519008513344,90.0,1825.0,2,2.958904109589041,0.8094796712865763,0.19052032871342386,5.248783721679255,0.31255394837071554,0.2337857157221547,1.2126656238260141e-05,0.016501261624015304,0.0263075347068959,0.2697330253835661,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.0,yes,1.0,Full resistance-guided treatment scenario used in the main analysis.,0.1976821449825874,1.3395826511830498,0.33958265118304976,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,18081.862031434448,94919.46220275188,1375.1001769367901,305.22472809851024,595.2345702381995,0.5981381789921864,0.5620331725385228,854.9963835972728,0.009007598270742045,0.010000000000000002,0.008174984135522588,71273927.28361267,535605.5759206953,5.0,26.63511492078978,0.38586345087033075,11.397369326255985,22.22660095406972,0.001678420712281167,0.020986830526265488,46.862793158303106,1859.681611886032,35.81825216069696,91.5094605992295,90.0,1825.0,2,2.958904109589041,0.8095031133571865,0.19049688664281353,5.249429623881598,0.31292808229571345,0.23404938244431195,1.2142279673820347e-05,0.016505586982151963,0.026317972747433527,0.27009238028645416,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,0.5,no,1.0,Half uptake of resistance-guided treatment; resistant-strain PEP effectiveness remains at baseline.,0.1976821449825874,1.9519388101758965,0.9519388101758965,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,12483.757746453866,65524.81207935749,948.9347665022699,210.43667683125727,410.37742638630954,0.4124107042412204,0.38747929732591957,394.86310038454246,0.006026161508198168,0.010000000000000002,0.004267126052757136,71273927.31492357,535605.5735242693,5.0,18.386755030303398,0.26627823167633385,7.8578972002322525,15.323866915201718,0.0011572554502826406,0.014468829918117428,31.928389693762572,1701.4937420333658,16.247528630877465,62.34689661139146,90.0,1825.0,2,2.958904109589041,0.8094804494618816,0.19051955053811848,5.24880516028681,0.3125568576678662,0.23378765527208303,1.2126308016729578e-05,0.01649995413253333,0.026307095221735455,0.2697376820055807,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,1.0,no,1.0,Full treatment restoration but no restoration of resistant-strain PEP effectiveness.,0.1976821449825874,1.3470019343415596,0.34700193434155957,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_low_pep_reach,symptom_protective,country_timeline,resistance_guided_treatment,2025-01-01,2029-12-31,2025,2029,19771.21579888824,103794.76984981378,1503.6300447108679,333.840789081391,651.0458504824618,0.6541996314371034,0.6147306560829372,909.9155156566544,0.008766487145481993,0.01,0.007776598392115171,71273927.29290153,535605.5757903121,5.0,29.125592988097104,0.42192989830114797,12.465919108059794,24.310644993634053,0.0018357333636146015,0.022954602560881564,52.15446162509593,2031.5198787523527,21.444655464457107,101.84255632513725,90.0,1825.0,2,2.958904109589041,0.8095162614889336,0.19048373851106634,5.2497919655325544,0.31302749710669026,0.23412651351927619,1.2145200900308142e-05,0.01649868868746687,0.026313949840181986,0.27020271337814117,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,0.5,yes,0.5,"Half uptake and half baseline PEP reach, approximating delayed activation, lower adherence, or household-only reach.",0.1976821449825874,2.1343854718812016,1.1343854718812016,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,current_near_term,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,81172.3334855288,421522.968110271,6675.900767840796,2619.207640438854,4832.90998943356,4.867006533014345,4.77195553705916,15808.698911405794,0.03750376636005803,0.02,0.06176338245110742,66600774.15636834,1092253.272203892,5.0,126.58200252165241,2.004751702184966,47.95971240541953,88.49431010963171,0.014615465344553998,0.08737818706517683,233.57564549012633,6909.366071926791,984.0394822545381,426.2005154442701,240.0,1825.0,2,2.958904109589041,0.8074308172353399,0.19256918276466017,5.1929388993778165,0.4598047611326708,0.3421095179241125,1.3685203717466484e-72,0.023724386173955992,0.037215549792818395,0.39886482516589633,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,439.03392237159693,439.03392237159693,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,0.0,baseline,1.0,Current macrolide treatment and baseline resistant-strain PEP effectiveness.,2.2755885830098617,0.8809816137912474,0.1190183862087526,0.25,calibrated_country_scenario_analysis
