analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,posterior_draw,posterior_chain,posterior_log_prob,posterior_beta_S,posterior_reporting_multiplier,posterior_VE_sus,posterior_VE_inf,posterior_VE_dur,posterior_relative_infectiousness_asymptomatic,posterior_infectious_duration_symptomatic,posterior_infectious_duration_asymptomatic,posterior_fitness_R,posterior_resistance_prevalence,posterior_reporting_trend_end_multiplier,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
bayesian_uncertainty,South_Africa_draw_029,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,511274.7785149911,2665682.1564936265,40989.70208107229,14948.997018003232,27572.61857324306,27.967505018250268,27.25369717330693,1076364.583512218,0.40378579302494255,0.02,0.8566257793187543,72810729.6228337,1075272.0177768664,26.013698630136986,140.73783867597535,2.1640997464042693,53.44309566697699,98.57290695986255,0.014765774681125032,0.09743275375316206,379.9163827428905,41230.75638762653,4260.669763071344,757.86271296377,9387.0,9495.0,9,3.130821917808219,0.8082011475863614,0.19179885241363867,5.213795533267178,0.44597040154976914,0.3358202351454492,3.451259923639301e-73,0.0248499512866393,0.03550010123615062,0.38562034902697917,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,29,2,-464.1913309911334,0.009441049646881305,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.9510065934422429,0.04899340655775708,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_030,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,475077.9710348736,2476433.869791505,38097.5674286283,13882.949115392239,25606.26917390653,25.970295674476247,25.308869360190773,929857.9253041664,0.37548263922850184,0.02,0.8244554696384113,72810729.61328386,1075272.017787726,26.013698630136986,130.7462518196829,2.0114060809385363,49.63194365566148,91.54315112067768,0.013711324414944166,0.09047993820569411,343.63929869242594,38331.93712511407,3849.826713324939,685.4966592217182,9387.0,9495.0,9,3.1284246575342465,0.808160445215171,0.19183955478482906,5.212689328442298,0.4457768311077973,0.3356334847948425,3.433692061786315e-73,0.02484396280036281,0.03552209577903209,0.3854107725284024,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,30,2,-462.9768660085435,0.00942562349075578,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.8839058588868915,0.11609414111310845,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_031,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,487209.0963038751,2539851.9877715996,39066.233413928414,14239.770950617098,26264.437289816895,26.63885187569022,25.959810230755664,978364.1756770557,0.3852051932110608,0.02,0.8359995804871665,72810729.61208026,1075272.016992784,26.013698630136986,134.09448628295294,2.062547946050527,50.907592049693896,93.89612119476004,0.014064296559944211,0.0928070706683318,357.55178149954054,39302.466461957396,3987.95095099844,713.2494817830313,9387.0,9495.0,9,3.1284246575342465,0.8081742169820931,0.19182578301790718,5.213063563549477,0.44583363827919714,0.33569195673645236,3.4457220133047096e-73,0.024845717671335504,0.03551360606505227,0.3854743145428093,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,31,2,-462.96601514260436,0.009431025495273068,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.9063799851388114,0.09362001486118865,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_032,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,464398.87766679004,2420618.4665307123,37244.67666967976,13569.42757797435,25027.980723226938,25.38297607025392,24.73694719874329,887863.497878361,0.366792003843079,0.02,0.8136297565625027,72810729.63134974,1075272.0178963977,26.013698630136986,127.799411632388,1.9663767052250605,48.511095108376,89.47575321495688,0.013401242087964038,0.08843529996777137,333.9445509634246,37476.137774490875,3730.707785830508,666.1574359468603,9387.0,9495.0,9,3.1284246575342465,0.8081486677525114,0.1918513322474886,5.212369329340898,0.4457271299109653,0.33558313662421113,3.441931496074397e-73,0.02484152564536766,0.03552871450864617,0.38535688975695154,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,32,2,-464.1598207019018,0.009421471791697325,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.8641178462163777,0.13588215378362234,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_033,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,468730.87676722615,2443262.3041562214,37590.19054988718,13696.369959174957,25262.121527730644,25.620820566773908,24.96852076743464,904897.5166598551,0.3703644570296601,0.02,0.8181051221284821,72810729.54992668,1075272.0185614491,26.013698630136986,128.99491993525913,1.9846185209362568,48.96491775353734,90.31281329083697,0.013526814914897173,0.0892631821021993,337.8247960519229,37823.422917035,3779.0225605726864,673.897804399882,9387.0,9495.0,9,3.1284246575342465,0.8081536820791323,0.19184631792086768,5.212505566108794,0.44574315347435134,0.3356015583094487,3.440012896483762e-73,0.02484251012017579,0.035525469160255556,0.3853751741939201,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,33,2,-463.7377576559997,0.009422995116796982,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.8721341527875192,0.12786584721248084,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_034,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,490791.7778794917,2558579.679325197,39353.89201589259,14346.130644334022,26460.624415629492,26.837965247230535,26.15382986248011,992598.4647638366,0.3879490143631664,0.02,0.8392282826757845,72810729.59073915,1075272.017989278,26.013698630136986,135.08323692306803,2.0777352223909307,51.28783097630501,94.59749574302688,0.014169420820933218,0.09350069636370496,359.8192824356579,39590.54919474434,4028.919712380037,717.7727253412735,9387.0,9495.0,9,3.1284246575342465,0.8081780364921313,0.19182196350786845,5.213167364742257,0.44586656191559526,0.3357180421428112,3.447318137760241e-73,0.02484629357527478,0.03551283616231028,0.38550743217801026,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,34,2,-463.75468097437823,0.00943266627697082,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.9130539843202959,0.08694601567970406,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_035,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,485876.52947696846,2532885.096706423,38961.03999277036,14201.320817739477,26193.517536711614,26.566687898667624,25.889654167270855,972856.2632507841,0.38409016836800636,0.02,0.8347547464567329,72810729.54867059,1075272.0182855194,26.013698630136986,133.72666115492189,2.056994136896076,50.770131654105775,93.64258091837533,0.014026196747942985,0.09255626060568323,355.0311908132835,39197.104621094404,3972.80321590096,708.2213702917384,9387.0,9495.0,9,3.1284246575342465,0.8081726920385112,0.19182730796148884,5.213022121963779,0.4458413092994692,0.3356936474498043,3.4427033371426244e-73,0.024845686512642955,0.03551577314548177,0.38547984964134435,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,35,2,-462.8048854775134,0.00943050144325701,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.9039393817731952,0.09606061822680478,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_036,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,484765.27699979045,2527075.377095564,38871.73812214842,14168.155571618634,26132.337978425097,26.50458945232501,25.8291561784425,968412.8716618527,0.38321487377827085,0.020000000000000004,0.8337200448346247,72810729.6507067,1075272.0184660098,26.013698630136986,133.4199299572066,2.052279336254953,50.651564933851525,93.42386221669179,0.013993411119924791,0.0923399785346589,354.1499590060213,39107.17614948882,3959.5878423924396,706.4634772875692,9387.0,9495.0,9,3.1284246575342465,0.8081714216388177,0.19182857836118222,5.2129875983189615,0.4458300273106729,0.3356846101563027,3.438991966593647e-73,0.02484564076197946,0.035516153651708245,0.38546823289698523,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,36,2,-462.721809787264,0.009430045658729654,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.9018674779693511,0.09813252203064893,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_037,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,505032.6872428355,2633040.1157146743,40490.97013076116,14765.05209614097,27233.330630115277,27.622880086259613,26.918099056510513,1050674.92370252,0.39903490927913193,0.02,0.8515535522833784,72810729.65110269,1075272.0180678205,26.013698630136986,139.01446351593003,2.137768603058105,52.785487249621795,97.359942747266,0.014583825871236218,0.09623298077646866,374.60330687177276,40730.53840024752,4189.778365002219,747.2641124123206,9387.0,9495.0,9,3.1284246575342465,0.8081940779296648,0.1918059220703353,5.2136033611793255,0.44593555259864487,0.33578720685745045,3.4482511553623835e-73,0.024848820013595174,0.0355037105440584,0.3855830220409914,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,37,2,-463.7921733930174,0.00943855022286918,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.9394354581576141,0.06056454184238591,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_038,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,508307.65245900815,2650166.9275729833,40753.08452875985,14861.762395729347,27411.71047462812,27.804003085382757,27.094540250996047,1064034.7336049273,0.40149725005411935,0.02,0.8542184815761387,72810729.53377348,1075272.0189245776,26.013698630136986,139.91869400663919,2.1516072458229027,53.13122931863217,97.99765575998792,0.014679451922019303,0.0968637630603119,376.089201955198,40993.60559610916,4226.63977427067,750.2281962776066,9387.0,9495.0,9,3.1284246575342465,0.8081978734356497,0.19180212656435008,5.213706531374132,0.4459600853141403,0.33580820045709114,3.449079073359898e-73,0.024849608388987105,0.03550242059645046,0.3856080563287027,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,38,2,-463.9943450052341,0.009439834860350554,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.9455168047015897,0.05448319529841028,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_039,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,459245.21808886126,2393681.93939465,36833.70651693921,13418.50997178581,24749.616697683578,25.10019632462016,24.461644569722417,867744.9662446338,0.36251473178766686,0.02,0.8081700415191057,72810729.66059211,1075272.0174884002,26.013698630136986,126.37726580896833,1.9446790497145023,47.97156033004597,88.48059382560724,0.013251945175205768,0.0874510851589291,328.46459918718125,37064.691779232235,3673.180432245053,655.2259488902081,9387.0,9495.0,9,3.1284246575342465,0.808142756758652,0.19185724324134812,5.212208739714056,0.44570929267543047,0.33556182643971716,3.449997412145362e-73,0.024840371754397593,0.035532783084348735,0.38533613783668413,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,39,2,-464.6769792886488,0.009419128960198786,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.8545828820877305,0.14541711791226952,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_040,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,464989.5281044426,2423704.6763303773,37292.29485705012,13586.98144146107,25060.359364648764,25.415809184037542,24.76896306030969,890127.1219104663,0.3672589035303459,0.02,0.8142451098943035,72810729.59389713,1075272.0172097527,26.013698630136986,127.96235179059711,1.9688907646956428,48.5738507078388,89.59150784946826,0.013418576725175166,0.08854975765316712,333.7040678125218,37524.56036840842,3737.1125112162463,665.677716325508,9387.0,9495.0,9,3.1284246575342465,0.8081492631319828,0.19185073686801743,5.212385505133317,0.4457351212490943,0.33558886366171065,3.439089700903655e-73,0.024841839959574816,0.035528917886300644,0.38536436340321895,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,40,2,-464.13645838325255,0.009421538564621539,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.8652226414721427,0.13477735852785733,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,South_Africa_draw_041,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,477904.1702632728,2491206.9783545895,38323.51004289642,13966.397688046422,25760.19749655025,26.12664087288882,25.461098181284434,941070.6111470533,0.3777568942780573,0.02,0.8272116948376178,72810729.56521153,1075272.0177520763,26.013698630136986,131.52621562609005,2.0233349895237684,49.9302747123177,92.09344931851388,0.013793868718618676,0.09102416063641727,347.38078971394907,38558.331881238395,3883.028199987025,692.9602393427936,9387.0,9495.0,9,3.1284246575342465,0.8081636032591228,0.19183639674087716,5.212775140635847,0.44579116066101515,0.3356477519819503,3.441114175004641e-73,0.024843979576413548,0.035520044933409836,0.38542713615119173,,True,South_Africa,ZAF,2025,False,exact_year,2025,global_surveillance_extrapolation,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.mdpi.com/2079-6382/11/11/1570,No South Africa-specific MRBP isolate data published. CDC (2025) notes global MRBP spread primarily from China; PAHO (2025) reports cases in Americas. Systematic review (Antibiotics 2022;11:1570) confirms sporadic cases outside China. No African MRBP reports in accessible literature. Conservative low anchor retained with slightly elevated point estimate reflecting global importation risk.,South_Africa,ZAF,3,relative_detection_prior_mean,South_Africa,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/South_Africa_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,429.2359423482734,429.2359423482734,True,1.5081848384963774e-05,1.4841774395108882e-16,South_Africa,41,2,-463.02691936077434,0.009426968227342302,1.006596604620899,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.02,1.0,2.2755885830098617,0.889147978958286,0.11085202104171399,0.25,calibrated_country_scenario_analysis
