analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,maternal_protection_duration_days,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,43400.43979859748,244014.56233543076,3825.1099704320413,1269.1278474031528,2818.983668055668,0.7259639272327345,0.6294693101753273,28232.57045995036,0.1157003507894783,0.010000000000000002,0.30124213439559516,5296177.973218057,55210.54761213355,5.0,921.4741784334823,14.444793924128017,459.7410829246106,1021.1757680288409,0.027414634889681593,0.22802501963845387,3317.888737042171,3447.1980070553564,2902.5337583657765,481.4281985400281,1825.0,1825.0,2,3.041095890410959,0.8221399600777196,0.17786003992228033,5.622398378168423,0.6278398311372565,0.493051851555091,0.0008067685945890315,0.028256341521889335,0.041189120965783116,0.557587600054995,,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1076.446962131426,1076.446962131426,True,0.15000179827599378,1.352852648487234e-16,New_Zealand,maternal_immunization,270.0,25.11070274470987,0.5752445111147332,0.4247554888852668,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,37575.84296203067,204753.96744193078,2963.0909461117562,797.1282440205756,1687.091775549992,1.0388551790410396,0.9576229455971685,6813.422853196271,0.03327614569973395,0.01,0.07259039633800185,10664034.72051863,92215.69634541048,5.0,384.0084410977478,5.557166726793348,172.8834191165869,365.9012169101204,0.019483342023299717,0.2076919621167788,752.9669295692286,2762.718415795105,1047.394510856322,219.99083507749478,0.0,1825.0,2,4.8493150684931505,0.816482955463672,0.18351704453632803,5.449085138258345,0.4856211887746919,0.37723357044378725,0.0002833114825399781,0.024292670486060975,0.037468778859646175,0.42357642794644484,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,90.0,5.954795201043958,0.9332254996475948,0.06677450035240518,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,37489.97080263755,204538.32992371864,2926.297723016659,741.548776639035,1630.1920829862338,0.534762173979277,0.45359832535832456,6733.987603558218,0.03292286392516072,0.010000000000000002,0.07157334962001383,10664034.723923804,92215.69653467517,5.0,383.6040208399834,5.488162405270066,160.82918733042288,353.5606505717267,0.010029265429520517,0.09837768241283336,758.7194905647838,2742.8314473446762,1037.5511653610756,221.67153405755158,0.0,1825.0,2,4.8493150684931505,0.8167093140116122,0.18329068598838769,5.455814596402104,0.48579825605153004,0.37732447657864704,0.0004007195839304319,0.024276208509738675,0.037455817606508325,0.42366551035135264,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,maternal_direct_antibody_only,90.0,5.954795201043958,0.921637473662892,0.07836252633710805,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,29329.94070378238,163572.81356143754,2300.6565347943356,574.948822671586,1263.8392878496998,0.41674080154703697,0.3516119849769208,4357.018242648519,0.026636567212998594,0.010000000000000002,0.05359133012528796,10664034.722992776,92215.69652152987,5.0,306.7747204700251,4.314795655782851,124.69652008481027,274.10502452901335,0.007815818540959927,0.07625859766614222,741.0146590614036,2185.350607717485,677.5824629021192,216.49879601308112,0.0,1825.0,2,4.8493150684931505,0.8206918370773999,0.17930816292260038,5.576990939512648,0.5438189499362316,0.4300318645738697,0.00038832665226327544,0.02426528651596486,0.03831947528471992,0.4808458614832835,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,0.15000252538874911,1.4235413699758381e-16,Sweden,maternal_immunization,90.0,5.954795201043958,0.7245917802557522,0.2754082197442478,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,37629.33490365808,205091.79609500285,2962.4586710661683,789.6276799341471,1687.1596260099323,0.9886363355567802,0.9072698997222539,6823.76907135612,0.03327177976536519,0.009999999999999998,0.0725981121523439,10664034.721176352,92215.69605205239,5.0,384.64202613244885,5.555980918147983,171.2566761928319,365.9159336730685,0.018541506313620167,0.19677125230614392,756.4178674521262,2764.7102064689643,1049.4246638117434,220.99907951308617,0.0,1825.0,2,4.8493150684931505,0.8165244265244653,0.1834755734755347,5.450316797256631,0.4856752248347305,0.37722731868340115,0.00035472116928692547,0.024289050693496538,0.03746549855854769,0.4235659544133994,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,180.0,5.954795201043958,0.9330263645631243,0.06697363543687573,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,37535.28251989435,204895.66830032697,2917.3456371295197,720.2115464318672,1616.2740618118123,0.4672725856950867,0.38596569481838705,6729.458170033925,0.03284334034905113,0.010000000000000002,0.0713479759967777,10664034.72479641,92215.69662031751,5.0,384.2741956267189,5.471373101113406,156.20150859939085,350.54207061224,0.008763523333407141,0.08370932692891435,762.0187172946471,2740.355503064966,1037.5123458352496,222.6354537582174,0.0,1825.0,2,4.8493150684931505,0.8168078279484328,0.1831921720515672,5.458748530578629,0.4858841991849771,0.3773290264250597,0.0005012947957968982,0.0242688730026712,0.037448955957297476,0.4236650754292115,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,maternal_direct_antibody_only,180.0,5.954795201043958,0.9188180141198137,0.08118198588018632,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,29503.57454695489,164628.77865974297,2304.549709543823,561.0425891545611,1258.965136402977,0.3661577570493147,0.3006060420832526,4390.259372149757,0.02666763009415022,0.01,0.053727940359585606,10664034.718463691,92215.69678326049,5.0,308.75514381944953,4.322097161881384,121.68049664542679,273.04790405954213,0.006867152381178013,0.06519628492094641,749.0263637145177,2194.2000938221754,684.147730327609,218.83953829304738,0.0,1825.0,2,4.8493150684931505,0.8207872597540601,0.17921274024594014,5.579960434886849,0.543896999762195,0.43003475533065694,0.0004858153021942025,0.024256220673239674,0.03831273674225512,0.480842227044506,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,0.15000252538874911,1.4235413699758381e-16,Sweden,maternal_immunization,180.0,5.954795201043958,0.7258179359591848,0.27418206404081524,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,37756.89227909226,205808.4451186749,2970.28288518125,788.3497327709592,1691.8009950224218,0.9683404157793576,0.8866899291341539,6865.3775302215145,0.03335809434964025,0.010000000000000002,0.07287617731874088,10664034.715709794,92215.69576702788,5.0,385.9860748868096,5.5706549432093615,170.97951193962297,366.92256799678836,0.01816086390553175,0.19230781089030044,756.3801731448189,2773.19060232199,1055.2542195599326,220.9880664298886,0.0,1825.0,2,4.8493150684931505,0.8165435229962474,0.1834564770037526,5.45088413520306,0.4857040328149082,0.3772274542471114,0.00038725606699652735,0.024287990450742897,0.037464054989851975,0.4235647313073168,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,270.0,5.954795201043958,0.9354906012943566,0.06450939870564343,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,37475.23973647258,204618.543150458,2906.931056372143,708.8828765798592,1606.3055888369638,0.4355055261196078,0.3543107154927771,6703.110864095942,0.03275905868984259,0.009999999999999998,0.0710420514580107,10664034.719403671,92215.69633988204,5.0,383.7544579222829,5.451840945496654,153.74451524328552,348.3800811776245,0.00816774396518396,0.07684390609314144,758.6203024422,2732.7332111950222,1033.027432580556,221.64255463255162,0.0,1825.0,2,4.8493150684931505,0.8168531592519614,0.18314684074803853,5.460099644174233,0.48592189636659644,0.3773285844887929,0.0005470024208462497,0.024267360270457224,0.03744577078805552,0.4236617628872374,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,maternal_direct_antibody_only,270.0,5.954795201043958,0.9155379423528908,0.08446205764710923,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,29572.702421276917,165054.73576870206,2305.369975973623,554.362095970513,1256.058749362052,0.34274794023729316,0.27702672557490843,4406.006903568081,0.026694216818730958,0.010000000000000002,0.053774193794155434,10664034.717329733,92215.69649041194,5.0,309.55401054814206,4.323635541484594,120.23161285305748,272.41755951876365,0.006428109985056707,0.0600823365474905,747.3992557624282,2196.700515493267,685.6405540359706,218.36415373032708,0.0,1825.0,2,4.8493150684931505,0.820830936576589,0.17916906342341096,5.581320686132112,0.5439115078555211,0.4300193238927992,0.000530085362876137,0.024254002113853944,0.038307956165583634,0.48081946421320737,,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,2149.0165326214287,2149.0165326214287,True,0.15000252538874911,1.4235413699758381e-16,Sweden,maternal_immunization,270.0,5.954795201043958,0.726076278950215,0.273923721049785,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,281422.64483688015,1533064.8405434547,23848.123606461522,5917.22861612347,12490.136185456882,7.876535850574465,7.289699807255068,0.0,0.0,0.0,0.0,349191959.8804459,3517365.064377742,5.0,87.80642263747056,1.3659033624157033,33.645803081690005,71.01984557674292,0.004511292787652489,0.04144977660170564,123.62885375232754,20373.035072392013,1857.417743755969,1182.7452531383087,30.0,1825.0,2,2.958904109589041,0.8164313488938154,0.18356865110618473,5.447553239477437,0.4640532496969839,0.3563436513397042,0.00026715906713062077,0.023772555278479237,0.03790120219372101,0.40211233315765305,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,current,90.0,1.438792831407114,0.9493398442080602,0.05066015579193983,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,275590.0179757107,1503131.361327846,23111.23332136787,5396.0032030327975,11851.609339972349,3.8758124996573273,3.3004622873339566,0.0,0.0,0.0,0.0,349191959.4824294,3517365.0501653953,5.0,86.09198009918556,1.3236979084869664,30.682076645863436,67.38913459900931,0.002219874996779443,0.01876667471395248,121.35119877653817,19841.793559530106,1770.3399755752932,1160.9551475704425,30.0,1825.0,2,2.958904109589041,0.8166560654204844,0.1833439345795155,5.454230063805597,0.46423053757107907,0.3564005396355634,0.00039684944847634597,0.023766602691865774,0.037897635123361,0.402169450307376,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,maternal_direct_antibody_only,90.0,1.438792831407114,0.9200059102271265,0.07999408977287348,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,85209.70663632284,473894.85939037375,7186.187183956333,1648.188990572442,3619.603384088402,1.1892835781888687,1.0078474715394896,0.0,0.0,0.0,0.0,349191959.900367,3517365.067838151,5.0,27.142369459227385,0.4115894985673053,9.371725475089537,20.581334688202205,0.0006811632080693956,0.005730695859551107,36.17769889154109,6244.939791598083,173.8019625856678,346.10853645541283,30.0,1825.0,2,2.958904109589041,0.8201928023740584,0.1798071976259418,5.561512626876758,0.5196133914992279,0.40733463250988733,0.00038429585367297963,0.02399802346603353,0.03897471632436673,0.4562563558551547,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,0.150002665112923,1.3156166320465292e-16,United_States,maternal_immunization,90.0,1.438792831407114,0.2860658529725771,0.713934147027423,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,280168.6700306469,1526554.5346159553,23705.698959716872,5831.171805624472,12419.991536339428,7.473131705027597,6.888831712114917,0.0,0.0,0.0,0.0,349191959.71164405,3517365.0612252927,5.0,87.43354433913967,1.3577459789906146,33.15647767077752,70.62099793538552,0.00428024271303312,0.03917041076035,123.34570257108388,20267.178729442065,1839.7860085987868,1180.036372679626,30.0,1825.0,2,2.958904109589041,0.8164699238202253,0.18353007617977476,5.448698223284458,0.46411918104443334,0.35634439687406233,0.00033451206953946975,0.023770109666413325,0.037899700303412,0.4021148590050686,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,current,180.0,1.438792831407114,0.9436702417142036,0.05632975828579645,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,273767.78533940506,1493959.3794975393,22862.089806199256,5202.194931724806,11663.88829545003,3.359696586940962,2.787860282639671,0.0,0.0,0.0,0.0,349191959.8485069,3517365.049007346,5.0,85.56665394848592,1.3094281905068903,29.580068370742154,66.32173876147293,0.0019242691546497975,0.01585198149066983,120.49334711317452,19668.193725551406,1742.1791583750223,1152.7481651275575,30.0,1825.0,2,2.958904109589041,0.8167501813660552,0.183249818633945,5.457031321802144,0.4643318612111541,0.3564105284195195,0.0004966222394019583,0.023764721868478566,0.037895388228409294,0.4021751288748643,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,maternal_direct_antibody_only,180.0,1.438792831407114,0.9100880696120044,0.08991193038799561,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,83884.31546668086,466762.70625001815,7045.517440352309,1574.8036306420954,3530.439223075432,1.0224274006727363,0.8437303405576556,0.0,0.0,0.0,0.0,349191959.6735398,3517365.0624923846,5.0,26.733874782592096,0.40353262697910774,8.954450861157975,20.074340651884356,0.0005855961870534507,0.004797513624928048,35.6770457961292,6135.616722372228,168.02601106618974,341.3188366277529,30.0,1825.0,2,2.958904109589041,0.8202848806396524,0.17971511936034756,5.564362105755253,0.5197373075819963,0.4073649044131132,0.00048094980483644596,0.023995724079890007,0.038973512444820516,0.45628712125244925,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,0.150002665112923,1.3156166320465292e-16,United_States,maternal_immunization,180.0,1.438792831407114,0.28046610892859397,0.719533891071406,0.25,calibrated_country_scenario_analysis
